time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1488.1875,312.5625,2409.375,366,2006.4375,670.5,1766.625,536.8125,37.64,39.86
0.1,1488.1875,312.5625,2409.375,366,2006.25,670.3125,1766.4375,536.25,37.51,39.11
0.2,1488.1875,312.5625,2409.1875,366,2006.25,670.3125,1766.625,536.4375,37.52,39.1
0.3,1488,312.5625,2409.1875,366,2006.25,670.3125,1766.4375,535.6875,37.48,39.1
0.4,1488,312.5625,2409,366,2006.25,670.3125,1766.4375,536.0625,37.51,39.07
0.5,1488,312.5625,2409.1875,366,2006.4375,670.125,1766.625,537,37.49,39.07
0.6,1487.8125,312.5625,2409.1875,366,2006.25,670.125,1766.4375,535.875,37.51,39.09
0.7,1488,312.5625,2409.1875,366,2006.25,670.125,1766.4375,535.875,37.52,39.16
0.8,1488,312.5625,2409.1875,366,2006.25,669.9375,1766.0625,535.5,37.52,39.09
0.9,1487.8125,312.5625,2409,365.8125,2006.0625,670.125,1766.25,536.0625,37.52,39.07
1.0,1487.8125,312.5625,2409,366,2006.0625,669.9375,1766.25,536.25,37.52,39.13
1.1,1487.625,312.5625,2409,366,2006.0625,669.9375,1766.25,536.25,37.52,39.1
1.2,1487.8125,312.5625,2409,366,2006.25,669.9375,1766.25,534.75,37.51,39.1
1.3,1487.625,312.5625,2409,365.8125,2006.0625,669.75,1766.0625,536.0625,37.52,39.03
1.4,1487.625,312.5625,2409,365.8125,2006.0625,669.9375,1765.875,535.5,37.52,39.06
1.5,1487.625,312.5625,2409,365.8125,2006.0625,669.75,1765.875,534.9375,37.52,39.06
1.6,1487.625,312.5625,2409,365.8125,2006.0625,669.5625,1765.875,535.3125,37.51,39.06
1.7,1487.625,312.5625,2408.8125,365.8125,2005.875,669.5625,1765.875,535.5,37.51,39.06
1.8,1487.625,312.5625,2409,365.8125,2005.875,669.5625,1765.6875,535.3125,37.54,39.03
1.9,1487.625,312.5625,2408.8125,365.8125,2005.6875,669.5625,1765.6875,535.5,37.52,39.1
2.0,1487.4375,312.5625,2409,365.8125,2005.875,669.5625,1765.875,535.3125,37.52,39.03
2.1,1487.4375,312.5625,2408.8125,365.8125,2005.6875,669.375,1765.6875,534.75,37.52,39.09
2.2,1487.4375,312.5625,2408.625,365.8125,2005.6875,669.375,1765.875,535.5,37.51,39.09
2.3,1487.4375,312.5625,2408.625,365.8125,2005.6875,669.375,1765.875,534.9375,37.52,39.06
2.4,1487.25,312.5625,2408.625,365.8125,2005.6875,669.375,1765.6875,534.1875,37.52,39.07
2.5,1487.4375,312.5625,2408.625,365.625,2005.5,669.375,1765.875,534.9375,37.54,39.06
2.6,1487.25,312.5625,2408.625,365.8125,2005.6875,669.1875,1765.875,534.9375,37.54,39.03
2.7,1487.25,312.5625,2408.625,365.625,2005.6875,669.375,1765.875,534.375,37.54,39.05
2.8,1487.0625,312.5625,2408.4375,365.625,2005.6875,669.1875,1765.875,535.125,37.51,39.06
2.9,1487.25,312.5625,2408.4375,365.8125,2005.6875,669,1765.6875,534.75,37.54,39.06
3.0,1487.25,312.5625,2408.8125,365.625,2005.6875,669,1765.875,534.1875,37.52,39.06
3.1,1487.0625,312.5625,2408.4375,365.625,2005.6875,669,1765.6875,534.5625,37.51,39.09
3.2,1487.25,312.5625,2408.4375,365.625,2005.5,669,1765.6875,534,37.52,39.09
3.3,1487.0625,312.5625,2408.4375,365.8125,2005.5,669,1765.6875,534.375,37.54,39.02
