time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1492.5,289.125,2372.0625,348,1997.25,507.75,1796.25,542.0625,36.18,38.45
0.1,1492.5,289.125,2371.875,348,1997.0625,507.9375,1796.25,541.6875,35.96,38.2
0.2,1492.5,289.125,2371.875,348,1997.25,507.75,1796.25,540.375,35.99,38.28
0.3,1492.5,289.125,2371.875,348,1997.0625,507.75,1796.25,542.0625,35.99,38.29
0.4,1492.5,289.125,2371.875,348,1997.25,507.75,1796.4375,540.375,35.99,38.25
0.5,1492.5,289.125,2371.6875,348,1997.25,507.75,1796.4375,539.8125,35.97,38.29
0.6,1492.5,289.125,2371.6875,348,1997.25,507.9375,1796.4375,540.75,35.97,38.3
0.7,1492.5,289.125,2371.6875,348,1997.4375,507.75,1796.4375,539.8125,36,38.28
0.8,1492.5,289.125,2371.875,348,1997.4375,507.9375,1796.625,538.875,36,38.31
0.9,1492.5,289.125,2371.875,348,1997.625,507.9375,1796.4375,539.25,35.99,38.25
1.0,1492.3125,289.125,2371.875,348,1997.625,507.9375,1796.4375,539.25,35.99,38.28
1.1,1492.5,289.125,2371.6875,348.1875,1997.4375,507.9375,1796.4375,540.1875,35.99,38.26
1.2,1492.5,289.125,2371.6875,348,1997.625,507.9375,1796.625,538.875,35.96,38.3
1.3,1492.5,289.125,2371.875,348,1997.4375,507.9375,1796.4375,539.625,36.01,38.28
1.4,1492.5,289.125,2371.875,348,1997.4375,507.9375,1796.4375,540.1875,35.99,38.28
1.5,1492.5,289.125,2371.875,348,1997.4375,507.75,1796.4375,540,35.99,38.26
1.6,1492.5,289.125,2371.875,348,1997.625,507.9375,1796.4375,539.4375,35.99,38.25
1.7,1492.5,289.125,2371.875,348,1997.4375,507.9375,1796.25,539.25,35.99,38.28
1.8,1492.3125,289.125,2371.875,348,1997.4375,507.9375,1796.25,540.1875,36,38.28
1.9,1492.5,289.125,2371.875,348.1875,1997.625,507.9375,1796.4375,540,36,38.34
2.0,1492.3125,289.125,2371.875,348,1997.4375,507.9375,1796.25,538.5,35.99,38.29
2.1,1492.5,289.125,2372.0625,348,1997.625,507.9375,1796.25,538.5,36,38.28
2.2,1492.5,289.125,2371.875,348,1997.4375,507.9375,1796.4375,537.9375,36,38.25
2.3,1492.5,289.125,2371.875,348,1997.625,507.9375,1796.25,538.125,36.01,38.31
2.4,1492.3125,289.125,2372.0625,348,1997.625,507.75,1796.25,538.3125,36,38.32
2.5,1492.3125,289.125,2371.875,348,1997.4375,507.9375,1796.25,536.8125,36,38.31
2.6,1492.3125,289.125,2371.875,348,1997.4375,507.9375,1796.4375,537,36.01,38.34
2.7,1492.3125,289.125,2371.875,348,1997.4375,507.75,1796.4375,537.375,35.99,38.26
2.8,1492.3125,289.125,2371.875,348,1997.625,507.9375,1796.4375,537.9375,36,38.26
2.9,1492.3125,289.125,2371.875,348,1997.625,507.75,1796.25,537.375,36,38.28
3.0,1492.3125,289.125,2371.875,348,1997.625,507.75,1796.25,537.375,36,38.31
3.1,1492.3125,289.125,2371.875,348,1997.625,507.75,1796.4375,537.5625,35.99,38.29
3.2,1492.3125,289.125,2371.875,348,1997.625,507.9375,1796.4375,537.5625,36.03,38.32
3.3,1492.3125,289.125,2371.875,348,1997.625,507.75,1796.625,537.1875,36,38.28
3.4,1492.3125,289.125,2371.875,348,1997.8125,507.75,1796.4375,536.8125,35.99,38.23
3.5,1492.3125,289.125,2371.875,348,1997.8125,507.75,1796.625,537.5625,36,38.25
3.6,1492.125,289.125,2371.875,348.1875,1997.8125,507.9375,1796.4375,536.25,35.99,38.26
3.7,1492.3125,288.9375,2371.875,348,1997.625,507.75,1796.4375,537.5625,35.99,38.28
3.8,1492.3125,289.125,2371.6875,348,1997.625,507.75,1796.4375,537.5625,36,38.25
3.9,1492.3125,288.9375,2371.6875,348,1997.8125,507.75,1796.625,538.125,35.99,38.25
4.0,1492.3125,289.125,2371.875,348,1997.8125,507.75,1796.4375,538.875,36.01,38.29
4.1,1492.125,289.125,2371.6875,348,1997.8125,507.75,1796.4375,538.5,36,38.28
4.2,1492.125,289.125,2371.6875,348,1997.625,507.75,1796.25,539.625,36,38.23
4.3,1492.125,288.9375,2371.6875,348,1997.625,507.75,1796.25,539.8125,35.99,38.3
