time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1278,325.6875,2324.4375,334.5,1474.6875,425.25,1693.5,536.25,36.61,42.39
0.1,1278,325.6875,2324.25,334.5,1474.6875,425.4375,1693.5,535.5,36.56,42.42
0.2,1278,325.6875,2324.4375,334.5,1474.6875,425.4375,1693.5,536.4375,36.56,42.37
0.3,1278,325.6875,2324.4375,334.5,1474.6875,425.4375,1693.5,535.6875,36.58,42.37
0.4,1278,325.6875,2324.4375,334.5,1474.6875,425.4375,1693.5,537,36.58,42.34
0.5,1278,325.6875,2324.625,334.5,1474.875,425.4375,1693.6875,536.25,36.59,42.41
0.6,1278,325.6875,2324.4375,334.3125,1474.6875,425.4375,1693.5,535.5,36.59,42.38
0.7,1278,325.6875,2324.4375,334.5,1474.6875,425.25,1693.3125,536.4375,36.59,42.4
0.8,1278,325.6875,2324.4375,334.3125,1474.6875,425.25,1693.5,536.25,36.61,42.34
0.9,1278,325.6875,2324.4375,334.3125,1474.6875,425.4375,1693.3125,536.4375,36.56,42.35
1.0,1278,325.6875,2324.4375,334.5,1474.6875,425.4375,1693.6875,536.0625,36.59,42.37
1.1,1278.1875,325.6875,2324.4375,334.3125,1474.6875,425.4375,1693.6875,536.4375,36.61,42.39
1.2,1278,325.6875,2324.4375,334.5,1474.875,425.4375,1693.6875,535.6875,36.59,42.34
1.3,1278,325.6875,2324.4375,334.3125,1474.875,425.4375,1693.875,536.8125,36.61,42.37
1.4,1278,325.6875,2324.4375,334.5,1474.875,425.25,1693.6875,536.25,36.62,42.34
1.5,1278,325.6875,2324.4375,334.3125,1474.875,425.4375,1693.5,535.875,36.61,42.37
1.6,1278.1875,325.6875,2324.4375,334.3125,1474.875,425.4375,1693.6875,536.4375,36.61,42.4
1.7,1278.1875,325.6875,2324.4375,334.3125,1474.875,425.4375,1693.5,536.25,36.61,42.35
1.8,1278.1875,325.6875,2324.4375,334.5,1474.875,425.4375,1693.6875,535.875,36.59,42.34
1.9,1278.1875,325.6875,2324.4375,334.5,1474.875,425.4375,1693.5,536.25,36.59,42.38
2.0,1278.1875,325.6875,2324.4375,334.3125,1475.0625,425.25,1693.6875,536.4375,36.58,42.38
2.1,1278.1875,325.6875,2324.4375,334.5,1474.875,425.25,1693.6875,536.25,36.59,42.35
2.2,1278.1875,325.875,2324.4375,334.3125,1475.0625,425.4375,1693.5,536.625,36.59,42.35
2.3,1278.1875,325.6875,2324.4375,334.3125,1475.0625,425.25,1693.6875,535.875,36.59,42.32
2.4,1278.1875,325.6875,2324.4375,334.5,1475.0625,425.4375,1693.6875,536.8125,36.61,42.35
2.5,1278.1875,325.6875,2324.4375,334.5,1475.0625,425.4375,1693.875,535.6875,36.59,42.35
2.6,1278.1875,325.6875,2324.4375,334.5,1475.25,425.4375,1693.6875,535.6875,36.59,42.31
2.7,1278.1875,325.6875,2324.4375,334.5,1475.25,425.4375,1693.6875,536.625,36.61,42.4
2.8,1278.1875,325.6875,2324.4375,334.5,1475.25,425.4375,1693.875,536.625,36.61,42.31
2.9,1278.375,325.6875,2324.4375,334.5,1475.25,425.4375,1693.875,536.0625,36.61,42.34
3.0,1278.1875,325.6875,2324.4375,334.3125,1475.25,425.4375,1694.0625,536.0625,36.61,42.32
3.1,1278.1875,325.6875,2324.4375,334.5,1475.4375,425.4375,1694.0625,536.4375,36.62,42.31
3.2,1278.1875,325.6875,2324.4375,334.5,1475.4375,425.25,1693.875,536.625,36.61,42.28
3.3,1278.1875,325.6875,2324.625,334.3125,1475.25,425.4375,1693.875,536.4375,36.59,42.32
3.4,1278.375,325.6875,2324.4375,334.5,1475.4375,425.4375,1694.0625,536.625,36.59,42.35
3.5,1278.1875,325.6875,2324.4375,334.5,1475.4375,425.4375,1694.0625,535.875,36.62,42.34
3.6,1278.375,325.6875,2324.4375,334.3125,1475.4375,425.4375,1693.875,537.1875,36.62,42.31
3.7,1278.375,325.6875,2324.4375,334.3125,1475.4375,425.4375,1694.0625,536.8125,36.59,42.38
3.8,1278.1875,325.6875,2324.4375,334.3125,1475.4375,425.4375,1694.0625,537,36.61,42.34
3.9,1278.375,325.6875,2324.625,334.3125,1475.4375,425.4375,1694.0625,537.1875,36.61,42.35
4.0,1278.1875,325.6875,2324.625,334.3125,1475.4375,425.4375,1694.0625,536.0625,36.63,42.36
4.1,1278.1875,325.6875,2324.625,334.3125,1475.625,425.25,1694.0625,536.0625,36.59,42.32
4.2,1278.375,325.6875,2324.625,334.3125,1475.4375,425.25,1694.0625,536.625,36.61,42.35
4.3,1278.375,325.6875,2324.625,334.3125,1475.625,425.4375,1694.0625,536.0625,36.61,42.4
4.4,1278.375,325.6875,2324.625,334.5,1475.625,425.4375,1694.0625,536.625,36.61,42.35
4.5,1278.1875,325.6875,2324.625,334.3125,1475.625,425.4375,1693.875,537.1875,36.59,42.34
