time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1419.1875,318.375,2256.9375,360.375,1824.375,582.75,1685.4375,537.375,37.21,39.55
0.1,1419.1875,318.5625,2257.125,360.375,1825.125,583.3125,1685.625,537.5625,37.14,39.6
0.2,1419.75,318.375,2257.125,360.5625,1825.6875,584.0625,1685.8125,537.375,37.13,39.63
0.3,1419.9375,318.5625,2257.3125,360.75,1826.25,584.8125,1686,536.4375,37.16,39.59
0.4,1420.125,318.5625,2257.5,360.9375,1826.8125,585.5625,1686,537.9375,37.13,39.59
0.5,1420.5,318.375,2257.5,361.125,1827.5625,586.3125,1686.1875,537.1875,37.14,39.66
0.6,1420.875,318.5625,2257.875,361.3125,1828.3125,587.0625,1686.375,537.5625,37.16,39.6
0.7,1421.25,318.5625,2258.0625,361.3125,1829.0625,587.8125,1686.5625,537.75,37.16,39.62
0.8,1421.625,318.5625,2258.0625,361.6875,1829.8125,588.75,1686.75,538.125,37.14,39.63
0.9,1422,318.5625,2258.25,361.6875,1830.5625,589.5,1686.9375,537.9375,37.16,39.62
1.0,1422.375,318.5625,2258.4375,361.875,1831.5,590.4375,1686.9375,538.5,37.16,39.62
1.1,1422.75,318.5625,2258.4375,362.25,1832.25,591.375,1687.125,538.5,37.18,39.61
1.2,1423.125,318.375,2258.625,362.4375,1833.1875,592.5,1687.3125,538.5,37.17,39.58
1.3,1423.5,318.5625,2258.8125,362.625,1834.125,593.4375,1687.5,538.6875,37.16,39.55
1.4,1424.0625,318.5625,2258.8125,363,1835.0625,594.5625,1687.6875,539.0625,37.17,39.58
1.5,1424.4375,318.5625,2259.1875,363.375,1836,595.6875,1687.6875,538.5,37.16,39.65
1.6,1425,318.5625,2259.375,363.5625,1837.125,596.8125,1687.6875,538.6875,37.16,39.6
1.7,1425.5625,318.375,2259.5625,363.75,1838.25,597.9375,1687.875,538.5,37.16,39.58
1.8,1426.125,318.375,2259.75,364.3125,1839.375,599.25,1687.875,539.25,37.16,39.62
1.9,1426.6875,318.375,2259.75,364.5,1840.6875,600.5625,1687.875,538.875,37.16,39.58
2.0,1427.25,318.375,2259.9375,364.875,1842,602.0625,1688.25,539.25,37.14,39.57
2.1,1427.8125,318.5625,2260.125,364.875,1843.3125,603.5625,1688.25,539.4375,37.16,39.62
2.2,1428.375,318.375,2260.3125,365.25,1844.625,605.0625,1688.4375,539.4375,37.18,39.58
2.3,1429.125,318.375,2260.3125,365.4375,1845.9375,606.5625,1688.4375,539.4375,37.17,39.58
2.4,1429.5,318.375,2260.6875,365.625,1847.25,607.875,1689,540.375,37.18,39.62
2.5,1430.25,318.375,2260.875,365.8125,1848.75,609.375,1689,540,37.14,39.6
2.6,1430.8125,318.5625,2261.0625,366,1850.0625,610.875,1689,540.5625,37.16,39.59
2.7,1431.5625,318.375,2261.25,366,1851.375,612.1875,1689.1875,540.9375,37.14,39.51
2.8,1431.9375,318.5625,2261.625,366.1875,1852.6875,613.6875,1689.1875,541.6875,37.17,39.58
2.9,1432.5,318.5625,2261.8125,366.1875,1853.8125,615,1689.5625,541.3125,37.16,39.55
3.0,1433.0625,318.5625,2262,366.1875,1854.9375,616.3125,1689.75,541.5,37.18,39.53
3.1,1433.625,318.5625,2262.1875,366.375,1856.0625,617.625,1689.9375,541.875,37.14,39.62
3.2,1434,318.375,2262.5625,366.1875,1857.1875,618.75,1690.125,541.6875,37.18,39.5
3.3,1434.5625,318.375,2262.75,366.375,1858.3125,619.875,1690.3125,540.75,37.2,39.58
3.4,1434.75,318.375,2262.9375,366.375,1859.25,621.1875,1690.3125,541.125,37.16,39.53
3.5,1435.3125,318.375,2263.125,366.375,1860.375,622.125,1690.6875,541.125,37.14,39.56
3.6,1435.6875,318.5625,2263.3125,366.375,1861.3125,623.25,1690.875,539.4375,37.17,39.55
3.7,1436.0625,318.5625,2263.6875,366.375,1862.0625,624.1875,1690.875,539.0625,37.16,39.53
3.8,1436.625,318.375,2263.875,366.375,1863,625.125,1691.4375,538.6875,37.18,39.53
3.9,1436.8125,318.375,2264.0625,366.375,1863.75,626.0625,1691.4375,538.5,37.18,39.52
4.0,1437.1875,318.375,2264.25,366.5625,1864.5,626.8125,1691.4375,539.0625,37.18,39.52
4.1,1437.5625,318.375,2264.4375,366.5625,1865.25,627.75,1691.4375,537.75,37.17,39.55
4.2,1437.9375,318.375,2264.625,366.375,1866,628.5,1691.625,537.1875,37.18,39.58
4.3,1438.3125,318.375,2265,366.375,1866.5625,629.25,1691.8125,537.1875,37.16,39.52
4.4,1438.6875,318.375,2265.1875,366.375,1867.3125,630.1875,1692,536.0625,37.2,39.58
4.5,1438.875,318.375,2265.375,366.375,1867.875,630.9375,1692.1875,534.9375,37.17,39.56
4.6,1439.25,318.375,2265.5625,366.5625,1868.625,631.6875,1692.5625,534.9375,37.17,39.5
4.7,1439.625,318.375,2265.75,366.5625,1869.375,632.4375,1692.375,535.125,37.18,39.5
4.8,1440,318.5625,2265.9375,366.9375,1869.9375,633.1875,1692.5625,534.9375,37.14,39.53
4.9,1440.5625,318.375,2266.125,367.3125,1870.875,634.125,1692.9375,533.4375,37.16,39.56
