time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1426.3125,325.875,2401.6875,354.1875,1723.125,555.75,1755.1875,534.5625,37.1,41.03
0.1,1426.125,325.875,2401.6875,354.375,1723.125,555.75,1754.8125,534.375,37.1,41.08
0.2,1426.3125,325.875,2401.6875,354.1875,1723.125,555.75,1754.8125,534.9375,37.09,41.05
0.3,1426.3125,325.6875,2401.6875,354.375,1722.9375,555.75,1754.8125,534.1875,37.07,41.07
0.4,1426.125,325.6875,2401.6875,354.1875,1723.125,555.75,1755,533.25,37.09,41.07
0.5,1426.125,325.6875,2401.6875,354.1875,1722.9375,555.75,1754.8125,534.375,37.1,41.08
0.6,1426.125,325.875,2401.6875,354.375,1723.125,555.5625,1754.625,534.5625,37.1,41.08
0.7,1426.125,325.6875,2401.6875,354.1875,1723.125,555.75,1754.8125,534.75,37.1,41.04
0.8,1426.125,325.875,2401.6875,354.1875,1723.125,555.75,1754.8125,534.1875,37.09,41.08
0.9,1426.125,325.6875,2401.5,354.1875,1723.125,555.75,1755,534.375,37.09,41.07
1.0,1426.125,325.875,2401.5,354.1875,1723.125,555.75,1755.1875,533.25,37.09,41
1.1,1426.125,325.6875,2401.6875,354.1875,1723.3125,555.75,1755,534,37.1,41.03
1.2,1426.125,325.875,2401.3125,354.1875,1723.3125,555.75,1755,534.1875,37.11,41.03
1.3,1426.125,325.875,2401.5,354.1875,1723.3125,555.5625,1755,535.3125,37.09,41.1
1.4,1426.125,325.875,2401.5,354.1875,1723.3125,555.5625,1754.8125,535.5,37.1,41.06
1.5,1426.125,325.875,2401.5,354.1875,1723.3125,555.75,1754.8125,536.4375,37.09,41.01
1.6,1425.9375,325.6875,2401.5,354.1875,1723.3125,555.5625,1754.625,536.4375,37.1,41.03
1.7,1425.9375,325.875,2401.5,354.1875,1723.3125,555.5625,1754.625,537,37.1,41.04
1.8,1425.9375,325.875,2401.5,354,1723.3125,555.5625,1754.8125,537.5625,37.13,41.06
