time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1411.6875,297.1875,2340.1875,339.5625,1836.5625,442.125,1755,539.8125,36,40.25
0.1,1411.5,297.1875,2340.1875,339.5625,1836.375,442.125,1755,539.4375,35.91,39.71
0.2,1411.6875,297.1875,2340.1875,339.75,1836.5625,442.125,1755,539.0625,35.9,39.63
0.3,1411.6875,297.1875,2340.375,339.5625,1836.375,441.9375,1754.8125,539.4375,35.9,39.65
0.4,1411.6875,297.1875,2340.1875,339.5625,1836.5625,442.125,1755,539.25,35.9,39.69
0.5,1411.6875,297.1875,2340.1875,339.75,1836.5625,442.125,1755,539.8125,35.91,39.68
0.6,1411.6875,297.1875,2340.375,339.75,1836.375,442.3125,1755.1875,539.0625,35.9,39.65
0.7,1411.6875,297.1875,2340.375,339.75,1836.375,442.125,1755,539.0625,35.91,39.66
0.8,1411.6875,297.1875,2340.375,339.75,1836.5625,442.125,1755,539.0625,35.91,39.71
0.9,1411.6875,297.375,2340.1875,339.75,1836.375,442.125,1755,539.25,35.93,39.71
1.0,1411.6875,297.1875,2340.375,339.75,1836.5625,442.125,1755,539.0625,35.91,39.66
1.1,1411.875,297.1875,2340.375,339.75,1836.5625,442.3125,1755.1875,539.25,35.94,39.69
1.2,1411.875,297.1875,2340.375,339.75,1836.5625,442.3125,1755,538.875,35.9,39.63
1.3,1411.875,297.1875,2340.375,339.75,1836.5625,442.3125,1755.1875,538.5,35.91,39.62
1.4,1411.875,297.1875,2340.5625,339.9375,1836.5625,442.125,1755,539.25,35.91,39.65
1.5,1411.875,297.1875,2340.375,339.75,1836.5625,442.3125,1755.1875,538.5,35.91,39.65
1.6,1412.0625,297.1875,2340.375,339.75,1836.75,442.3125,1755.1875,538.875,35.91,39.62
1.7,1412.0625,297.1875,2340.375,339.75,1836.75,442.3125,1755.1875,538.875,35.94,39.65
1.8,1412.0625,297.1875,2340.375,339.75,1836.75,442.3125,1755.1875,538.875,35.93,39.6
1.9,1412.0625,297.1875,2340.375,339.75,1836.75,442.3125,1755.1875,539.8125,35.94,39.65
2.0,1412.0625,297.1875,2340.5625,339.75,1836.75,442.5,1755.375,538.875,35.93,39.65
2.1,1412.0625,297.1875,2340.5625,339.75,1836.9375,442.3125,1755.5625,538.5,35.93,39.65
2.2,1412.0625,297.1875,2340.375,339.5625,1836.9375,442.3125,1755.5625,538.5,35.93,39.65
2.3,1412.25,297.1875,2340.5625,339.75,1836.9375,442.3125,1755.75,539.4375,35.93,39.69
2.4,1412.0625,297.1875,2340.5625,339.75,1836.9375,442.5,1755.75,539.8125,35.91,39.59
2.5,1412.0625,297.1875,2340.375,339.75,1837.125,442.5,1755.5625,539.8125,35.93,39.62
2.6,1412.0625,297.1875,2340.375,339.75,1837.125,442.6875,1755.9375,539.4375,35.91,39.59
2.7,1412.25,297.1875,2340.5625,339.75,1837.125,442.5,1755.75,539.4375,35.91,39.66
2.8,1412.25,297.1875,2340.375,339.75,1837.125,442.3125,1755.75,539.8125,35.91,39.63
2.9,1412.25,297.1875,2340.5625,339.75,1837.3125,442.5,1755.9375,538.5,35.93,39.62
3.0,1412.25,297.1875,2340.5625,339.75,1837.3125,442.5,1756.125,538.875,35.9,39.65
3.1,1412.25,297.1875,2340.5625,339.75,1837.125,442.5,1755.9375,539.8125,35.91,39.62
3.2,1412.0625,297.1875,2340.5625,339.5625,1837.125,442.3125,1755.75,539.4375,35.91,39.62
3.3,1412.25,297,2340.5625,339.5625,1837.125,442.3125,1756.125,539.4375,35.91,39.63
3.4,1412.0625,297.1875,2340.5625,339.75,1837.125,442.5,1755.9375,539.8125,35.91,39.62
3.5,1412.25,297,2340.5625,339.75,1837.125,442.5,1756.125,539.4375,35.91,39.58
3.6,1412.0625,297.1875,2340.5625,339.75,1837.125,442.5,1756.125,540.375,35.94,39.65
3.7,1412.25,297.1875,2340.5625,339.5625,1837.125,442.3125,1755.9375,540.75,35.91,39.58
3.8,1412.25,297.1875,2340.75,339.5625,1837.125,442.3125,1756.125,540,35.93,39.56
3.9,1412.25,297.1875,2340.5625,339.75,1837.125,442.3125,1756.3125,539.4375,35.93,39.59
4.0,1412.0625,297.1875,2340.5625,339.75,1837.3125,442.3125,1756.3125,540.375,35.93,39.64
4.1,1412.0625,297.1875,2340.5625,339.75,1837.125,442.3125,1756.3125,540.375,35.91,39.6
4.2,1412.0625,297.1875,2340.5625,339.75,1837.3125,442.3125,1756.3125,540.375,35.93,39.55
4.3,1412.0625,297.1875,2340.5625,339.75,1837.3125,442.3125,1756.125,540.75,35.91,39.62
4.4,1412.25,297.1875,2340.5625,339.5625,1837.125,442.3125,1756.3125,540.75,35.94,39.59
4.5,1412.0625,297.1875,2340.75,339.5625,1837.3125,442.3125,1756.3125,540,35.91,39.59
4.6,1412.0625,297.1875,2340.5625,339.5625,1837.3125,442.3125,1756.3125,541.125,35.94,39.62
4.7,1412.25,297,2340.5625,339.5625,1837.3125,442.3125,1756.3125,540,35.93,39.62
4.8,1412.25,297.1875,2340.5625,339.5625,1837.3125,442.3125,1756.3125,540.9375,35.91,39.6
