time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1477.125,297.5625,2336.625,367.6875,2001.75,759.9375,1760.4375,538.3125,37.2,39.81
0.1,1477.3125,297.5625,2336.625,367.6875,2001.75,759.9375,1760.625,538.3125,36.9,40.77
0.2,1477.125,297.5625,2336.8125,367.5,2001.75,759.9375,1760.625,538.3125,36.94,40.82
0.3,1477.125,297.5625,2336.625,367.6875,2001.75,759.75,1760.625,538.6875,36.93,40.8
0.4,1476.9375,297.5625,2336.625,367.6875,2001.5625,759.9375,1760.4375,538.3125,36.92,40.8
0.5,1476.9375,297.5625,2336.625,367.5,2001.5625,759.75,1760.625,537.375,36.94,40.86
0.6,1477.125,297.75,2336.625,367.5,2001.375,759.75,1760.625,538.5,36.94,40.8
0.7,1476.9375,297.5625,2336.625,367.5,2001.1875,759.75,1760.625,538.3125,36.94,40.79
0.8,1476.9375,297.5625,2336.8125,367.5,2001.1875,759.75,1760.625,538.3125,36.93,40.78
0.9,1476.9375,297.75,2336.8125,367.5,2001,759.75,1760.625,538.125,36.94,40.82
1.0,1476.9375,297.75,2336.8125,367.5,2001.1875,759.5625,1760.625,537.9375,36.96,40.78
1.1,1476.75,297.5625,2336.8125,367.5,2001,759.5625,1760.625,537.75,36.93,40.83
1.2,1476.75,297.5625,2336.625,367.5,2000.8125,759.375,1760.625,538.6875,36.96,40.81
1.3,1476.75,297.5625,2336.625,367.5,2000.8125,759.375,1760.625,537.75,36.92,40.8
1.4,1476.75,297.75,2336.8125,367.5,2000.625,759.375,1760.4375,537.75,36.93,40.82
1.5,1476.75,297.5625,2336.8125,367.5,2000.625,759.1875,1760.4375,539.4375,36.93,40.83
1.6,1476.75,297.5625,2336.625,367.3125,2000.625,759.1875,1760.25,537.375,36.94,40.8
1.7,1476.5625,297.5625,2336.8125,367.5,2000.4375,759,1760.4375,538.125,36.94,40.76
1.8,1476.75,297.5625,2336.625,367.3125,2000.4375,759,1760.25,538.6875,36.94,40.8
1.9,1476.5625,297.5625,2336.625,367.5,2000.25,759,1760.0625,538.6875,36.96,40.81
2.0,1476.5625,297.5625,2336.4375,367.3125,2000.0625,759,1760.25,537.5625,36.96,40.84
2.1,1476.5625,297.5625,2336.4375,367.3125,2000.25,758.8125,1760.4375,538.6875,36.92,40.74
2.2,1476.5625,297.5625,2336.625,367.3125,2000.0625,758.8125,1760.25,538.3125,36.96,40.79
