time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1420.6875,288.75,2296.875,353.8125,1962.375,650.4375,1709.25,539.4375,37.04,38.92
0.1,1420.875,288.9375,2297.0625,353.8125,1962.375,650.4375,1709.0625,540.75,36.62,39.44
0.2,1420.875,288.9375,2297.0625,353.8125,1962.375,650.4375,1709.25,540.375,36.59,39.46
0.3,1420.875,288.9375,2297.0625,353.8125,1962.375,650.4375,1709.25,540.375,36.61,39.42
0.4,1420.875,288.75,2297.0625,354,1962.1875,650.625,1709.4375,540.375,36.61,39.43
0.5,1421.0625,288.75,2297.0625,353.8125,1962.1875,650.4375,1709.4375,540.375,36.62,39.4
0.6,1421.0625,288.9375,2297.0625,354,1962.1875,650.625,1709.4375,539.4375,36.62,39.46
0.7,1421.0625,288.75,2297.25,353.8125,1962.1875,650.4375,1709.4375,539.625,36.61,39.42
0.8,1421.0625,288.9375,2297.25,353.8125,1962,650.4375,1709.25,540.5625,36.61,39.42
0.9,1421.0625,288.75,2297.25,353.8125,1962,650.4375,1709.4375,538.5,36.62,39.44
1.0,1421.0625,288.9375,2297.4375,354,1962,650.4375,1709.25,539.0625,36.63,39.42
1.1,1421.0625,288.9375,2297.4375,354,1962,650.4375,1709.4375,539.25,36.61,39.43
1.2,1421.0625,288.75,2297.4375,354,1961.8125,650.4375,1709.0625,540.1875,36.63,39.45
1.3,1421.0625,288.9375,2297.4375,353.8125,1961.625,650.4375,1709.0625,540.75,36.61,39.46
1.4,1420.875,288.75,2297.4375,353.8125,1961.625,650.4375,1709.0625,539.625,36.62,39.44
1.5,1421.0625,288.75,2297.4375,353.8125,1961.4375,650.25,1709.0625,540.1875,36.61,39.42
1.6,1421.0625,288.75,2297.625,353.8125,1961.4375,650.4375,1709.4375,540.1875,36.61,39.47
1.7,1421.0625,288.75,2297.4375,353.8125,1961.4375,650.25,1709.25,539.25,36.62,39.44
1.8,1420.875,288.9375,2297.625,353.625,1961.25,650.25,1709.25,538.6875,36.61,39.44
1.9,1420.875,288.9375,2297.625,353.8125,1961.25,650.25,1709.0625,539.8125,36.61,39.46
2.0,1420.875,288.75,2297.625,353.625,1961.0625,650.25,1709.25,538.5,36.61,39.42
2.1,1420.875,288.9375,2297.625,353.8125,1961.0625,650.0625,1709.0625,538.3125,36.61,39.46
2.2,1420.875,288.9375,2297.4375,353.8125,1961.0625,650.25,1709.0625,539.4375,36.62,39.46
2.3,1420.875,288.9375,2297.625,353.8125,1960.875,650.25,1709.0625,538.3125,36.62,39.44
2.4,1420.6875,288.9375,2297.4375,353.625,1960.875,650.0625,1709.25,538.6875,36.62,39.44
2.5,1420.6875,288.9375,2297.625,353.625,1960.875,650.25,1709.625,539.0625,36.62,39.48
2.6,1420.6875,288.75,2297.625,353.625,1960.875,650.0625,1709.4375,537.9375,36.62,39.42
2.7,1420.5,288.9375,2297.625,353.625,1960.875,650.0625,1709.4375,538.6875,36.63,39.43
2.8,1420.6875,288.75,2297.4375,353.625,1960.6875,650.0625,1709.625,539.0625,36.61,39.43
2.9,1420.6875,288.75,2297.4375,353.625,1960.875,649.875,1709.25,537.5625,36.63,39.37
3.0,1420.6875,288.75,2297.625,353.625,1960.6875,650.0625,1709.625,538.3125,36.61,39.44
3.1,1420.5,288.9375,2297.625,353.625,1960.6875,649.875,1709.4375,538.6875,36.62,39.46
3.2,1420.5,288.9375,2297.625,353.625,1960.6875,649.875,1709.4375,537.1875,36.62,39.4
3.3,1420.5,288.9375,2297.4375,353.625,1960.6875,649.875,1709.4375,537.75,36.61,39.46
3.4,1420.5,288.75,2297.4375,353.4375,1960.5,649.6875,1709.25,537.5625,36.62,39.44
3.5,1420.5,288.75,2297.4375,353.4375,1960.5,649.6875,1709.4375,536.625,36.63,39.45
3.6,1420.3125,288.9375,2297.4375,353.4375,1960.5,649.6875,1709.4375,537.9375,36.62,39.46
3.7,1420.3125,288.9375,2297.625,353.4375,1960.5,649.875,1709.4375,538.125,36.61,39.42
3.8,1420.125,288.9375,2297.4375,353.4375,1960.3125,649.875,1709.4375,536.4375,36.63,39.42
3.9,1420.125,288.75,2297.4375,353.4375,1960.3125,649.6875,1709.4375,537,36.62,39.37
4.0,1420.125,288.9375,2297.4375,353.4375,1960.5,649.6875,1709.4375,537.75,36.63,39.39
4.1,1420.125,288.9375,2297.4375,353.25,1960.3125,649.6875,1709.25,537.1875,36.65,39.38
4.2,1420.125,288.9375,2297.4375,353.4375,1960.125,649.5,1709.25,537.9375,36.62,39.43
4.3,1420.125,288.75,2297.25,353.4375,1960.125,649.5,1709.25,536.25,36.63,39.43
4.4,1420.125,288.9375,2297.25,353.4375,1960.125,649.5,1709.25,537.5625,36.62,39.37
4.5,1419.9375,288.75,2297.4375,353.4375,1960.125,649.5,1709.25,537.75,36.59,39.4
4.6,1419.9375,288.75,2297.25,353.4375,1959.9375,649.5,1709.25,536.8125,36.65,39.38
4.7,1419.9375,288.9375,2297.4375,353.4375,1959.9375,649.3125,1709.25,537.375,36.61,39.39
4.8,1419.9375,288.75,2297.25,353.25,1959.9375,649.3125,1709.4375,537.5625,36.61,39.37
4.9,1419.75,288.9375,2297.25,353.25,1959.9375,649.3125,1709.4375,535.6875,36.63,39.4
5.0,1419.9375,288.75,2297.0625,353.25,1959.9375,649.3125,1709.0625,536.25,36.63,39.42
5.1,1419.9375,288.75,2297.25,353.25,1959.9375,649.3125,1709.0625,537,36.63,39.37
5.2,1419.75,288.75,2297.0625,353.25,1959.75,649.125,1709.0625,536.0625,36.61,39.39
5.3,1419.75,288.9375,2297.0625,353.25,1959.75,649.3125,1709.0625,536.0625,36.63,39.4
5.4,1419.5625,288.75,2297.0625,353.0625,1959.75,649.3125,1708.875,537,36.62,39.4
5.5,1419.5625,288.75,2297.0625,353.25,1959.75,649.125,1709.0625,535.6875,36.63,39.37
5.6,1419.5625,288.75,2296.875,353.25,1959.75,649.125,1709.4375,535.6875,36.63,39.37
5.7,1419.5625,288.75,2296.875,353.25,1959.75,649.125,1709.25,535.6875,36.62,39.36
5.8,1419.5625,288.75,2296.875,353.25,1959.75,649.125,1709.0625,536.0625,36.62,39.34
5.9,1419.375,288.75,2296.875,353.25,1959.75,649.125,1709.0625,535.5,36.63,39.33
6.0,1419.5625,288.75,2296.6875,353.25,1959.75,649.125,1709.25,535.5,36.62,39.4
6.1,1419.375,288.9375,2296.6875,353.25,1959.75,648.9375,1709.0625,535.5,36.61,39.37
6.2,1419.375,288.9375,2296.875,353.0625,1959.75,648.9375,1708.875,535.3125,36.63,39.33
6.3,1419.375,288.75,2296.6875,353.0625,1959.5625,648.9375,1708.875,535.5,36.63,39.36
6.4,1419.375,288.75,2296.6875,353.25,1959.5625,649.125,1709.25,535.6875,36.63,39.34
6.5,1419.375,288.75,2296.6875,353.25,1959.5625,648.9375,1708.875,536.25,36.63,39.3
6.6,1419.375,288.9375,2296.6875,353.25,1959.5625,648.9375,1708.875,535.125,36.62,39.36
6.7,1419.375,288.75,2296.6875,353.25,1959.5625,648.9375,1709.0625,535.5,36.62,39.3
6.8,1419.1875,288.75,2296.5,353.0625,1959.5625,648.9375,1709.0625,535.6875,36.63,39.34
6.9,1419.1875,288.75,2296.5,353.0625,1959.5625,648.9375,1708.6875,535.5,36.63,39.32
7.0,1419.1875,288.75,2296.5,353.25,1959.5625,648.9375,1708.875,535.3125,36.66,39.32
7.1,1419.1875,288.75,2296.5,353.0625,1959.5625,648.9375,1708.875,536.25,36.65,39.35
7.2,1419,288.75,2296.5,353.25,1959.5625,648.9375,1708.6875,534.9375,36.63,39.34
7.3,1419,288.75,2296.5,353.25,1959.375,648.75,1708.6875,535.5,36.63,39.3
7.4,1419,288.75,2296.3125,353.0625,1959.375,648.9375,1708.5,536.25,36.62,39.33
7.5,1419,288.75,2296.3125,353.0625,1959.375,648.9375,1708.5,535.5,36.66,39.31
7.6,1419,288.75,2296.5,353.25,1959.1875,648.9375,1708.5,536.0625,36.63,39.34
7.7,1419,288.75,2296.3125,353.25,1959.375,648.9375,1708.5,535.125,36.65,39.35
7.8,1419,288.75,2296.3125,353.25,1959.375,648.9375,1708.6875,535.5,36.63,39.33
7.9,1419,288.75,2296.3125,353.25,1959.375,648.9375,1708.5,535.3125,36.63,39.32
8.0,1419,288.75,2296.3125,353.25,1959.375,648.9375,1708.5,534.5625,36.63,39.34
8.1,1418.8125,288.75,2296.3125,353.25,1959.375,648.9375,1708.3125,535.3125,36.65,39.33
8.2,1419,288.75,2296.125,353.0625,1959.1875,648.9375,1708.3125,535.875,36.65,39.3
8.3,1419,288.75,2296.3125,353.25,1959.1875,648.9375,1708.125,535.5,36.63,39.3
8.4,1418.8125,288.75,2296.3125,353.25,1959.375,648.9375,1708.5,535.5,36.63,39.3
8.5,1418.8125,288.9375,2296.125,353.25,1959.375,648.9375,1708.5,534.75,36.63,39.32
8.6,1418.8125,288.75,2296.125,353.25,1959.375,648.9375,1708.5,534.9375,36.65,39.32
8.7,1419,288.75,2296.125,353.25,1959.375,648.9375,1708.5,535.5,36.62,39.3
8.8,1419,288.75,2296.125,353.25,1959.375,648.9375,1708.5,535.3125,36.63,39.33
8.9,1419,288.75,2296.125,353.25,1959.375,649.125,1708.6875,534.9375,36.62,39.33
9.0,1418.8125,288.75,2295.9375,353.25,1959.5625,649.125,1708.5,535.6875,36.65,39.32
9.1,1418.8125,288.9375,2295.9375,353.25,1959.5625,649.125,1708.5,535.3125,36.65,39.29
9.2,1419,288.9375,2295.9375,353.25,1959.5625,649.125,1708.5,535.875,36.63,39.34
9.3,1419,288.75,2295.9375,353.25,1959.5625,649.125,1708.5,536.4375,36.65,39.29
9.4,1419,288.75,2295.75,353.25,1959.75,649.125,1708.5,535.875,36.65,39.32
9.5,1419,288.75,2295.75,353.4375,1959.75,649.125,1708.5,535.5,36.65,39.3
9.6,1419,288.75,2295.75,353.25,1959.75,649.3125,1708.5,536.0625,36.65,39.33
9.7,1419,288.75,2295.9375,353.4375,1959.75,649.3125,1708.5,536.0625,36.62,39.3
9.8,1419,288.75,2295.75,353.25,1959.75,649.3125,1708.3125,535.875,36.65,39.33
9.9,1419,288.75,2295.9375,353.25,1959.75,649.3125,1708.3125,536.0625,36.63,39.37
10.0,1419.1875,288.75,2295.75,353.4375,1959.75,649.3125,1708.125,536.0625,36.65,39.35
10.1,1419.1875,288.75,2295.75,353.4375,1959.75,649.3125,1708.3125,536.25,36.63,39.36
10.2,1419.1875,288.75,2295.75,353.4375,1959.75,649.3125,1708.125,536.25,36.63,39.33
10.3,1419.1875,288.75,2295.9375,353.25,1959.75,649.5,1708.3125,535.125,36.63,39.36
10.4,1419,288.75,2295.75,353.25,1959.75,649.5,1708.6875,536.8125,36.63,39.33
10.5,1419.1875,288.75,2295.75,353.4375,1959.75,649.5,1708.5,536.4375,36.66,39.36
10.6,1419,288.75,2295.9375,353.25,1959.75,649.5,1708.5,537,36.65,39.35
10.7,1419,288.75,2295.9375,353.25,1959.75,649.5,1708.6875,536.4375,36.65,39.35
10.8,1419,288.75,2295.75,353.4375,1959.75,649.5,1708.5,536.4375,36.65,39.35
10.9,1419.1875,288.75,2296.125,353.25,1959.75,649.5,1708.3125,536.4375,36.62,39.34
11.0,1419,288.75,2295.9375,353.25,1959.5625,649.5,1708.3125,537.9375,36.63,39.4
11.1,1419,288.75,2295.9375,353.25,1959.5625,649.5,1708.5,536.625,36.65,39.35
11.2,1419,288.75,2295.9375,353.4375,1959.5625,649.5,1708.3125,536.625,36.62,39.34
11.3,1419,288.75,2295.9375,353.25,1959.5625,649.5,1708.5,537,36.65,39.33
11.4,1419,288.5625,2295.75,353.25,1959.375,649.5,1708.3125,537.1875,36.65,39.36
11.5,1419,288.75,2295.9375,353.25,1959.375,649.5,1708.3125,537,36.62,39.34
11.6,1418.8125,288.75,2295.9375,353.25,1959.375,649.5,1708.5,537.5625,36.65,39.4
11.7,1418.8125,288.75,2295.9375,353.4375,1959.1875,649.3125,1708.3125,537.5625,36.65,39.39
11.8,1418.8125,288.75,2295.9375,353.4375,1959.1875,649.5,1708.3125,537.1875,36.65,39.38
11.9,1418.8125,288.75,2295.9375,353.25,1959.1875,649.5,1708.125,536.8125,36.66,39.36
12.0,1418.8125,288.75,2295.9375,353.25,1959,649.5,1708.3125,537,36.65,39.38
12.1,1418.8125,288.75,2295.9375,353.25,1959,649.3125,1708.3125,537.9375,36.65,39.35
12.2,1418.8125,288.75,2295.9375,353.0625,1959,649.3125,1708.3125,537.9375,36.65,39.33
12.3,1418.625,288.75,2295.9375,353.0625,1959,649.3125,1708.3125,538.3125,36.66,39.35
12.4,1418.625,288.75,2295.9375,353.0625,1959,649.3125,1708.3125,537.5625,36.62,39.37
12.5,1418.625,288.75,2295.9375,353.25,1959,649.3125,1708.5,537.9375,36.65,39.29
