time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1961.0625,294.75,2654.25,461.25,2607.75,629.0625,2250,544.6875,38.17,48.57
0.1,1961.0625,294.75,2654.25,461.25,2607.5625,629.0625,2250,543.9375,38.11,48.9
0.2,1960.875,294.75,2654.0625,461.25,2607.5625,629.0625,2249.8125,545.4375,38.11,48.89
0.3,1960.875,294.75,2654.25,461.0625,2607.5625,628.875,2249.625,544.6875,38.13,48.92
0.4,1960.875,294.75,2654.25,461.0625,2607.375,629.0625,2249.8125,544.125,38.11,48.9
0.5,1960.6875,294.75,2654.25,461.0625,2607.375,629.0625,2249.8125,543.1875,38.13,48.93
0.6,1960.6875,294.75,2654.25,461.0625,2607.375,629.0625,2250,542.625,38.16,48.95
0.7,1960.6875,294.75,2654.25,461.0625,2607.375,629.0625,2249.8125,544.125,38.14,48.92
0.8,1960.6875,294.75,2654.25,461.0625,2607.375,629.0625,2250.1875,543.375,38.14,48.93
0.9,1960.6875,294.75,2654.25,461.0625,2607.375,629.0625,2250.1875,542.625,38.14,48.92
1.0,1960.6875,294.75,2654.0625,461.0625,2607.1875,629.0625,2250,544.125,38.14,48.93
1.1,1960.6875,294.75,2654.25,461.0625,2607.1875,629.0625,2250.1875,543.1875,38.14,48.95
1.2,1960.5,294.75,2654.25,461.25,2607.1875,629.0625,2250.1875,542.625,38.13,48.92
1.3,1960.6875,294.75,2654.25,461.0625,2607.1875,629.0625,2250.1875,544.6875,38.11,48.9
1.4,1960.5,294.75,2654.0625,461.0625,2607.1875,628.875,2250,543.5625,38.14,48.91
1.5,1960.6875,294.75,2654.0625,461.0625,2607.1875,628.875,2250,543,38.14,48.95
1.6,1960.5,294.75,2654.25,461.0625,2607,628.875,2250.375,544.6875,38.14,48.92
1.7,1960.5,294.75,2654.0625,461.0625,2607,628.875,2250.1875,543.75,38.14,48.95
1.8,1960.5,294.75,2654.25,460.875,2607,628.875,2250.375,542.4375,38.14,48.95
1.9,1960.875,294.75,2654.25,461.0625,2607,628.875,2249.625,544.875,38.16,48.91
2.0,1960.6875,294.75,2654.0625,461.0625,2606.8125,628.6875,2249.8125,543.375,38.14,48.95
2.1,1960.875,294.75,2654.0625,460.875,2606.8125,628.6875,2249.8125,543,38.14,48.95
2.2,1960.875,294.75,2654.25,460.875,2606.625,628.875,2249.8125,545.625,38.14,48.95
2.3,1960.875,294.75,2654.25,460.875,2606.8125,628.875,2250,543.5625,38.14,48.89
2.4,1960.875,294.75,2654.0625,460.875,2606.625,628.6875,2249.8125,542.4375,38.16,48.95
2.5,1960.875,294.75,2654.0625,460.875,2606.625,628.6875,2250,544.6875,38.16,48.94
2.6,1960.6875,294.75,2654.0625,460.875,2606.625,628.6875,2249.8125,543.9375,38.16,48.98
2.7,1960.6875,294.75,2654.0625,460.875,2606.625,628.6875,2249.625,542.625,38.16,48.91
2.8,1960.6875,294.75,2654.0625,460.875,2606.625,628.6875,2250,544.6875,38.16,48.92
2.9,1960.6875,294.75,2654.0625,460.6875,2606.4375,628.6875,2249.8125,544.125,38.16,48.88
3.0,1960.6875,294.75,2654.0625,460.875,2606.4375,628.5,2249.625,543,38.14,48.91
3.1,1960.5,294.75,2654.0625,460.875,2606.25,628.6875,2250,544.3125,38.18,48.93
3.2,1960.6875,294.75,2654.25,460.875,2606.4375,628.5,2249.8125,544.125,38.16,48.94
3.3,1960.5,294.75,2654.25,460.6875,2606.4375,628.5,2249.8125,543.5625,38.13,48.93
3.4,1960.6875,294.75,2654.0625,460.875,2606.25,628.5,2249.625,541.875,38.16,48.96
3.5,1960.5,294.75,2654.0625,460.6875,2606.0625,628.5,2250,541.125,38.17,48.91
3.6,1960.5,294.75,2654.0625,460.6875,2606.0625,628.3125,2249.8125,542.8125,38.17,48.95
3.7,1960.5,294.75,2654.0625,460.6875,2606.0625,628.3125,2249.8125,543,38.14,48.95
3.8,1960.5,294.75,2654.0625,460.6875,2606.0625,628.3125,2249.625,541.5,38.17,48.9
3.9,1960.5,294.75,2654.0625,460.6875,2605.875,628.3125,2249.4375,543.1875,38.16,48.94
4.0,1960.5,294.75,2654.0625,460.5,2605.875,628.125,2249.25,543,38.16,48.94
4.1,1960.3125,294.75,2653.875,460.5,2605.875,628.125,2249.4375,541.3125,38.17,48.95
4.2,1960.3125,294.75,2654.0625,460.5,2605.6875,627.9375,2249.4375,543.75,38.17,48.9
4.3,1960.3125,294.75,2654.0625,460.5,2605.6875,628.125,2249.4375,542.25,38.14,48.93
4.4,1960.3125,294.75,2654.0625,460.5,2605.6875,627.9375,2249.4375,541.125,38.16,48.96
4.5,1960.3125,294.75,2653.875,460.5,2605.5,627.9375,2249.25,543.9375,38.16,48.92
4.6,1960.125,294.75,2654.0625,460.5,2605.5,627.9375,2249.4375,542.8125,38.13,48.91
4.7,1960.125,294.75,2654.0625,460.5,2605.5,627.75,2249.25,541.3125,38.16,48.88
4.8,1960.125,294.75,2653.875,460.3125,2605.5,627.75,2249.0625,542.625,38.17,48.96
4.9,1959.9375,294.5625,2653.875,460.3125,2605.3125,627.5625,2249.0625,541.875,38.14,48.89
