time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1374.75,315,2202,354.1875,1641.9375,524.0625,1660.125,543,36.61,42.31
0.1,1374.75,315,2202,354.1875,1641.9375,524.0625,1660.3125,543,36.65,42.14
0.2,1374.75,315,2201.625,354,1641.9375,524.25,1660.125,542.625,36.62,42.1
0.3,1374.75,315,2202,354.1875,1642.125,524.25,1660.125,543,36.65,42.05
0.4,1374.5625,315,2201.8125,354.1875,1642.125,524.25,1660.125,542.0625,36.62,42.06
0.5,1374.5625,315,2201.8125,354.1875,1642.125,524.25,1660.125,542.25,36.63,42.1
0.6,1374.5625,315,2201.8125,354,1642.3125,524.4375,1659.75,541.3125,36.62,42.08
0.7,1374.5625,315,2201.8125,354,1642.125,524.4375,1659.9375,541.3125,36.61,42.06
0.8,1374.5625,315,2201.8125,354,1642.3125,524.4375,1659.75,541.6875,36.65,42.07
0.9,1374.5625,315,2201.8125,354.1875,1642.3125,524.4375,1659.75,538.875,36.65,42.04
1.0,1374.5625,315,2201.625,354.1875,1642.3125,524.625,1659.75,540.1875,36.63,42.04
1.1,1374.5625,315,2201.625,354,1642.3125,524.625,1659.9375,539.8125,36.62,42.02
1.2,1374.5625,315,2201.625,354,1642.3125,524.4375,1659.5625,538.125,36.65,42.1
1.3,1374.375,315,2201.4375,354,1642.3125,524.625,1659.375,538.125,36.65,42.08
1.4,1374.375,315,2201.4375,354,1642.5,524.625,1659.5625,537.1875,36.62,42.02
1.5,1374.375,315,2201.4375,354,1642.3125,524.625,1659.375,536.25,36.63,42.1
1.6,1374.375,315,2201.4375,354,1642.5,524.625,1659.375,536.625,36.65,42.02
1.7,1374.375,315,2201.25,354,1642.5,524.625,1659.5625,536.8125,36.63,42.02
1.8,1374.1875,315,2201.25,354,1642.6875,524.625,1659.375,534.9375,36.63,42.01
1.9,1374.1875,315,2201.25,354,1642.5,524.8125,1659.375,535.6875,36.65,42.02
2.0,1374.1875,315,2201.25,353.8125,1642.5,524.8125,1659.375,534.375,36.63,42.01
2.1,1374.1875,315,2201.25,354,1642.6875,524.8125,1659.1875,534.1875,36.66,42.01
2.2,1374.1875,315,2201.25,354,1642.6875,525,1659.375,534.1875,36.66,41.98
2.3,1374.1875,315,2201.0625,353.8125,1642.875,524.8125,1659.1875,534.375,36.65,42.02
2.4,1374.1875,315,2201.0625,354,1642.875,524.8125,1659,535.5,36.65,41.98
2.5,1374.1875,315,2201.0625,354,1642.875,525,1659,534.9375,36.63,42.04
2.6,1374.1875,315,2201.0625,353.8125,1642.875,525,1659.1875,535.125,36.65,41.94
2.7,1374.375,315.1875,2201.0625,354,1642.875,525,1659,536.0625,36.66,42
2.8,1374.375,315,2201.0625,354.1875,1642.875,525,1658.8125,535.3125,36.62,41.99
2.9,1374.375,315,2201.0625,354,1642.875,525,1658.8125,536.0625,36.66,41.97
3.0,1374.375,315,2201.0625,354,1642.875,525,1659,535.6875,36.65,42.02
3.1,1374.375,315,2200.875,354.1875,1643.0625,525,1659,535.875,36.63,41.95
3.2,1374.375,315,2201.0625,354.1875,1643.0625,525.1875,1658.8125,537.375,36.66,41.94
3.3,1374.375,315,2201.0625,354,1643.0625,525.1875,1659,537,36.63,41.98
3.4,1374.1875,315,2200.875,354,1643.0625,525.1875,1658.8125,537.1875,36.66,42.01
3.5,1374.375,315,2200.875,354,1643.25,525.1875,1658.8125,536.625,36.66,41.98
3.6,1374.375,315,2200.875,354,1643.0625,525.1875,1658.8125,537.1875,36.68,42.01
3.7,1374.375,315,2200.875,354,1643.25,525.1875,1658.8125,537.375,36.66,41.95
3.8,1374.375,315,2200.6875,354.1875,1643.25,525.1875,1659,537.375,36.66,42
3.9,1374.1875,315,2200.875,354,1643.25,525.375,1659,538.6875,36.66,42.01
4.0,1374.375,315,2200.6875,354.1875,1643.25,525.375,1658.8125,538.875,36.66,41.95
4.1,1374.375,315,2200.6875,354.1875,1643.4375,525.375,1658.8125,538.5,36.66,42
4.2,1374.375,315,2200.6875,354.1875,1643.25,525.375,1658.8125,538.3125,36.68,41.98
