time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1979.625,309.75,2681.4375,467.4375,2648.8125,650.625,2279.4375,545.25,38.63,50.17
0.1,1979.625,309.75,2681.625,467.625,2648.8125,650.625,2279.4375,545.25,38.54,49.7
0.2,1979.625,309.75,2681.4375,467.625,2648.625,650.625,2279.8125,544.875,38.55,49.77
0.3,1979.8125,309.75,2681.625,467.625,2648.625,650.8125,2280,545.0625,38.55,49.73
0.4,1980,309.75,2681.625,467.625,2648.625,650.8125,2280,545.4375,38.58,49.74
0.5,1980,309.75,2681.625,467.8125,2648.625,650.8125,2279.8125,544.875,38.54,49.77
0.6,1980,309.75,2681.625,467.625,2648.625,650.8125,2279.8125,545.4375,38.55,49.76
0.7,1980.1875,309.75,2681.8125,467.8125,2648.4375,650.8125,2280,544.5,38.55,49.76
0.8,1980.375,309.75,2681.8125,467.8125,2648.4375,650.8125,2280,544.3125,38.57,49.76
0.9,1980.5625,309.75,2681.8125,467.8125,2648.4375,650.8125,2280,545.25,38.57,49.76
1.0,1980.75,309.75,2682,467.8125,2648.4375,650.8125,2280,544.5,38.54,49.67
1.1,1980.75,309.75,2682,468,2648.4375,650.8125,2280.1875,544.125,38.58,49.72
1.2,1980.9375,309.9375,2682.1875,467.8125,2648.25,650.8125,2280.375,546,38.57,49.67
1.3,1981.125,309.9375,2682.1875,467.8125,2648.4375,650.8125,2280.5625,544.125,38.57,49.73
1.4,1981.125,309.75,2682.375,467.8125,2648.4375,650.625,2280.375,544.125,38.55,49.68
1.5,1981.3125,309.75,2682.375,468,2648.4375,650.8125,2280.5625,545.4375,38.58,49.68
1.6,1981.5,309.75,2682.375,468,2648.4375,650.8125,2280.75,544.125,38.55,49.71
1.7,1981.6875,309.75,2682.5625,468.1875,2648.4375,650.8125,2280.5625,544.125,38.55,49.67
1.8,1981.6875,309.75,2682.5625,468.1875,2648.25,651,2280.75,542.8125,38.58,49.68
1.9,1981.6875,309.9375,2682.75,468.1875,2648.4375,650.8125,2280.9375,541.125,38.57,49.67
2.0,1981.875,309.75,2682.75,468,2648.4375,651,2281.125,543.1875,38.58,49.68
2.1,1982.0625,309.9375,2682.9375,468.1875,2648.4375,651,2280.9375,542.625,38.58,49.65
2.2,1982.25,309.9375,2682.9375,468.1875,2648.4375,651,2281.125,541.875,38.57,49.67
2.3,1982.25,309.9375,2682.9375,468.375,2648.4375,651,2281.125,543,38.57,49.63
2.4,1982.625,309.9375,2683.125,468.375,2648.4375,651,2281.5,541.875,38.55,49.62
2.5,1982.625,309.9375,2683.3125,468.375,2648.4375,651.1875,2281.6875,541.5,38.58,49.68
2.6,1982.8125,309.9375,2683.125,468.375,2648.625,651,2281.6875,543.1875,38.58,49.62
2.7,1982.8125,309.75,2683.3125,468.5625,2648.625,651.1875,2281.6875,541.5,38.57,49.65
2.8,1983,309.9375,2683.3125,468.5625,2648.625,651.1875,2281.6875,541.3125,38.58,49.65
2.9,1983.1875,309.9375,2683.3125,468.375,2648.625,651.1875,2281.6875,543.375,38.57,49.66
3.0,1983.375,309.9375,2683.5,468.5625,2648.625,651.1875,2281.875,542.0625,38.57,49.61
3.1,1983.375,309.9375,2683.6875,468.5625,2648.625,651.1875,2282.0625,540.5625,38.55,49.62
