time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1510.875,306.1875,2417.625,369.75,2075.0625,698.625,1776,537.5625,37.56,39.11
0.1,1510.6875,306.1875,2417.4375,369.75,2074.875,698.4375,1776.1875,537.9375,37.37,39.25
0.2,1510.6875,306.1875,2417.4375,369.75,2074.875,698.25,1776,538.125,37.34,39.24
0.3,1510.6875,306.1875,2417.4375,369.75,2074.6875,698.0625,1776,537.9375,37.34,39.14
0.4,1510.5,306.1875,2417.4375,369.75,2074.6875,697.875,1775.8125,537.75,37.35,39.2
0.5,1510.5,306.1875,2417.0625,369.75,2074.6875,697.875,1776,537.9375,37.35,39.23
0.6,1510.5,306.1875,2417.0625,369.75,2074.5,697.875,1775.8125,537.5625,37.38,39.23
0.7,1510.3125,306.1875,2417.0625,369.5625,2074.5,697.6875,1775.8125,537.5625,37.38,39.22
0.8,1510.3125,306.1875,2417.0625,369.5625,2074.5,697.5,1775.625,538.3125,37.38,39.19
0.9,1510.125,306.1875,2417.0625,369.5625,2074.5,697.5,1775.8125,537.9375,37.38,39.17
1.0,1510.125,306.1875,2416.875,369.5625,2074.3125,697.3125,1775.8125,538.5,37.37,39.17
1.1,1510.125,306.1875,2416.875,369.375,2074.3125,697.125,1776,538.125,37.35,39.22
1.2,1510.125,306.1875,2417.0625,369.5625,2074.3125,697.125,1775.8125,537.9375,37.38,39.22
1.3,1509.9375,306.1875,2416.875,369.5625,2074.3125,696.9375,1775.8125,538.875,37.35,39.17
1.4,1509.9375,306.1875,2416.6875,369.5625,2074.3125,696.75,1775.8125,538.125,37.37,39.19
1.5,1509.9375,306.1875,2416.6875,369.5625,2074.125,696.5625,1775.625,537.5625,37.38,39.15
1.6,1509.75,306.1875,2416.6875,369.5625,2074.125,696.5625,1775.625,538.5,37.37,39.2
1.7,1509.75,306.1875,2416.5,369.5625,2073.9375,696.375,1775.4375,538.125,37.38,39.16
1.8,1509.75,306.1875,2416.5,369.375,2074.125,696.375,1775.625,538.125,37.35,39.22
1.9,1509.75,306,2416.5,369.375,2073.9375,696.1875,1775.25,538.5,37.39,39.21
