time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1510.125,279.75,2348.4375,365.25,2150.4375,792.75,1741.3125,538.125,36.35,38.33
0.1,1510.125,279.75,2348.4375,365.0625,2150.4375,792.375,1741.125,537.1875,36.27,38.44
0.2,1510.125,279.75,2348.4375,365.0625,2150.4375,792.5625,1741.125,538.125,36.27,38.42
0.3,1510.125,279.75,2348.25,365.0625,2150.4375,792.375,1741.125,537.75,36.28,38.48
0.4,1510.125,279.75,2348.25,365.25,2150.4375,792.5625,1741.125,537.75,36.28,38.41
0.5,1509.9375,279.75,2348.25,365.25,2150.4375,792.375,1741.125,537.75,36.27,38.45
0.6,1509.9375,279.75,2348.25,365.25,2150.25,792.375,1740.9375,538.125,36.3,38.45
0.7,1509.9375,279.75,2348.0625,365.25,2150.25,792.375,1740.9375,537.5625,36.28,38.42
0.8,1509.9375,279.75,2348.25,365.0625,2150.4375,792.375,1741.125,538.3125,36.3,38.39
0.9,1509.9375,279.75,2348.25,365.0625,2150.4375,792.375,1741.125,538.6875,36.28,38.39
1.0,1509.9375,279.75,2348.25,365.0625,2150.25,792.375,1740.9375,538.5,36.3,38.36
1.1,1509.9375,279.75,2348.25,365.0625,2150.4375,792.375,1741.125,539.0625,36.3,38.39
1.2,1509.9375,279.75,2348.0625,365.0625,2150.4375,792.1875,1740.9375,538.5,36.3,38.38
1.3,1509.9375,279.75,2348.0625,365.25,2150.25,792.1875,1740.9375,538.5,36.31,38.38
1.4,1509.9375,279.75,2348.0625,365.0625,2150.4375,792.1875,1741.125,539.0625,36.3,38.35
1.5,1509.9375,279.75,2348.25,365.0625,2150.25,792.1875,1740.9375,538.6875,36.31,38.44
1.6,1509.9375,279.75,2348.0625,365.25,2150.4375,792.1875,1740.9375,538.5,36.28,38.42
1.7,1509.9375,279.75,2348.0625,365.0625,2150.25,792.1875,1740.75,539.25,36.31,38.42
1.8,1509.75,279.75,2348.0625,365.0625,2150.25,792.1875,1740.75,538.6875,36.3,38.41
1.9,1509.75,279.75,2348.0625,365.0625,2150.25,792.1875,1740.9375,538.3125,36.31,38.42
2.0,1509.75,279.75,2348.0625,365.0625,2150.25,792.1875,1740.9375,539.4375,36.3,38.39
2.1,1509.75,279.75,2347.875,365.25,2150.4375,792.1875,1740.9375,538.6875,36.28,38.36
2.2,1509.75,279.75,2347.875,365.25,2150.4375,792,1740.5625,538.875,36.28,38.39
2.3,1509.75,279.5625,2348.0625,365.0625,2150.25,792,1740.375,539.625,36.3,38.35
2.4,1509.75,279.5625,2347.875,365.25,2150.4375,792.1875,1740.75,538.875,36.28,38.41
2.5,1509.75,279.75,2347.6875,365.0625,2150.25,792.1875,1740.375,539.625,36.3,38.36
2.6,1509.9375,279.75,2347.875,365.25,2150.4375,792.1875,1740.75,539.625,36.3,38.34
2.7,1509.75,279.75,2347.875,365.25,2150.4375,792.1875,1740.5625,538.6875,36.27,38.38
2.8,1509.75,279.75,2347.6875,365.0625,2150.625,792.1875,1740.5625,539.4375,36.3,38.35
2.9,1509.75,279.75,2347.875,365.25,2150.625,792.375,1740.75,540.1875,36.3,38.36
3.0,1509.75,279.75,2347.875,365.4375,2150.625,792.375,1740.9375,540.375,36.3,38.35
3.1,1509.9375,279.75,2347.6875,365.25,2150.625,792.375,1740.75,539.8125,36.31,38.38
3.2,1509.9375,279.75,2347.6875,365.25,2150.8125,792.375,1740.375,539.25,36.31,38.35
3.3,1509.9375,279.75,2347.6875,365.25,2150.8125,792.375,1740.5625,539.8125,36.3,38.36
3.4,1509.9375,279.75,2347.6875,365.4375,2150.8125,792.5625,1740.5625,538.6875,36.31,38.38
3.5,1509.9375,279.75,2347.6875,365.4375,2150.8125,792.5625,1740.5625,539.8125,36.3,38.32
3.6,1509.9375,279.75,2347.6875,365.4375,2151,792.5625,1740.5625,539.25,36.31,38.35
3.7,1509.9375,279.75,2347.6875,365.4375,2151.1875,792.5625,1740.5625,539.8125,36.28,38.38
3.8,1510.125,279.75,2347.5,365.4375,2151.1875,792.75,1740.75,539.625,36.3,38.35
3.9,1510.125,279.75,2347.5,365.25,2151.1875,792.9375,1740.75,539.8125,36.3,38.32
4.0,1509.9375,279.75,2347.5,365.4375,2151.375,792.9375,1740.9375,539.25,36.31,38.34
4.1,1510.125,279.75,2347.5,365.4375,2151.375,792.9375,1741.3125,539.25,36.31,38.37
4.2,1510.125,279.75,2347.5,365.625,2151.5625,792.9375,1740.9375,540,36.3,38.35
4.3,1510.125,279.75,2347.5,365.4375,2151.5625,792.9375,1740.9375,538.875,36.27,38.38
4.4,1510.125,279.75,2347.5,365.4375,2151.75,793.125,1740.9375,539.25,36.31,38.32
4.5,1510.125,279.75,2347.5,365.4375,2151.9375,793.3125,1741.3125,539.625,36.3,38.38
