time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1339.6875,307.875,2146.125,347.4375,1686.1875,496.6875,1606.6875,541.5,36.28,40.98
0.1,1339.6875,307.875,2146.125,347.4375,1686.1875,496.6875,1606.6875,541.875,36.24,40.83
0.2,1339.6875,307.875,2145.9375,347.25,1686.1875,496.6875,1606.6875,542.0625,36.27,40.8
0.3,1339.6875,307.6875,2145.9375,347.25,1686.1875,496.6875,1606.6875,540.1875,36.25,40.86
0.4,1339.6875,307.6875,2145.9375,347.25,1686.1875,496.6875,1606.6875,540.9375,36.27,40.86
0.5,1339.6875,307.6875,2145.9375,347.25,1686.1875,496.6875,1606.5,540.375,36.27,40.88
0.6,1339.6875,307.6875,2146.125,347.4375,1686.1875,496.6875,1606.5,539.625,36.25,40.85
0.7,1339.6875,307.6875,2145.9375,347.4375,1686,496.5,1606.5,540.9375,36.25,40.83
0.8,1339.5,307.6875,2145.9375,347.25,1686,496.5,1606.5,540.375,36.27,40.83
0.9,1339.5,307.875,2145.9375,347.25,1686,496.5,1606.5,541.125,36.28,40.82
1.0,1339.5,307.875,2145.9375,347.25,1686,496.5,1606.3125,541.6875,36.28,40.86
1.1,1339.5,307.875,2145.9375,347.0625,1686,496.5,1606.5,539.625,36.24,40.87
1.2,1339.3125,307.6875,2145.75,347.25,1685.8125,496.5,1606.3125,540.375,36.25,40.82
1.3,1339.3125,307.875,2145.75,347.25,1685.8125,496.3125,1606.3125,540,36.27,40.8
1.4,1339.5,307.875,2145.75,347.25,1685.8125,496.3125,1606.3125,538.6875,36.25,40.82
1.5,1339.3125,307.875,2145.75,347.25,1685.8125,496.3125,1606.125,539.25,36.27,40.83
1.6,1339.3125,307.6875,2145.5625,347.4375,1685.8125,496.3125,1606.125,539.25,36.25,40.88
1.7,1339.3125,307.875,2145.75,347.25,1685.8125,496.3125,1606.125,538.5,36.28,40.86
1.8,1339.3125,307.6875,2145.5625,347.25,1685.625,496.3125,1606.125,538.6875,36.28,40.79
1.9,1339.3125,307.6875,2145.5625,347.25,1685.625,496.3125,1606.125,539.25,36.27,40.83
2.0,1339.125,307.6875,2145.5625,347.4375,1685.625,496.3125,1606.125,537,36.27,40.85
2.1,1339.125,307.875,2145.5625,347.25,1685.625,496.3125,1606.125,538.125,36.27,40.83
2.2,1339.3125,307.6875,2145.5625,347.25,1685.625,496.125,1605.9375,537.9375,36.27,40.8
2.3,1339.125,307.875,2145.5625,347.25,1685.4375,496.125,1606.125,537,36.28,40.86
2.4,1339.125,307.875,2145.375,347.0625,1685.4375,496.125,1605.9375,536.25,36.28,40.86
2.5,1339.125,307.6875,2145.375,347.25,1685.4375,496.125,1605.9375,537,36.25,40.85
2.6,1339.125,307.875,2145.375,347.25,1685.4375,496.125,1605.9375,535.875,36.28,40.85
2.7,1338.9375,307.875,2145.375,347.25,1685.4375,496.125,1606.125,536.25,36.28,40.85
2.8,1338.9375,307.875,2145.375,347.25,1685.25,496.125,1605.9375,536.8125,36.28,40.83
2.9,1338.9375,307.6875,2145.375,347.25,1685.25,495.9375,1605.9375,536.0625,36.27,40.85
3.0,1338.9375,307.6875,2145.375,347.25,1685.0625,495.9375,1606.125,535.875,36.28,40.86
3.1,1338.9375,307.6875,2145.375,347.25,1685.25,495.9375,1605.9375,536.8125,36.28,40.81
3.2,1338.9375,307.6875,2145.375,347.0625,1685.0625,495.9375,1605.9375,537.375,36.25,40.8
3.3,1338.9375,307.875,2145.375,347.0625,1685.0625,495.9375,1605.9375,535.5,36.28,40.82
3.4,1338.9375,307.6875,2145.375,347.0625,1685.0625,495.9375,1605.75,536.0625,36.28,40.83
3.5,1338.75,307.6875,2145.1875,347.0625,1684.875,495.75,1605.75,535.6875,36.27,40.86
3.6,1338.9375,307.875,2145.1875,347.25,1684.875,495.75,1605.75,536.25,36.27,40.85
3.7,1338.75,307.6875,2145.1875,347.25,1684.875,495.75,1605.75,535.875,36.27,40.83
3.8,1338.75,307.6875,2145.1875,347.0625,1684.875,495.75,1605.75,536.0625,36.3,40.84
3.9,1338.75,307.875,2145,347.0625,1684.875,495.75,1605.5625,536.8125,36.28,40.83
4.0,1338.5625,307.875,2145.1875,347.0625,1684.6875,495.5625,1605.5625,535.5,36.27,40.86
4.1,1338.5625,307.6875,2145.1875,347.0625,1684.5,495.5625,1605.5625,536.0625,36.28,40.85
4.2,1338.75,307.6875,2145,347.0625,1684.5,495.5625,1605.75,536.25,36.28,40.85
4.3,1338.75,307.6875,2145,347.25,1684.5,495.5625,1605.375,535.875,36.28,40.83
4.4,1338.5625,307.6875,2145,347.0625,1684.3125,495.5625,1605.75,536.8125,36.28,40.81
4.5,1338.5625,307.6875,2145,347.0625,1684.5,495.5625,1605.75,535.6875,36.25,40.88
4.6,1338.5625,307.6875,2145,347.25,1684.3125,495.375,1605.375,536.4375,36.25,40.85
4.7,1338.5625,307.6875,2145,347.0625,1684.125,495.375,1605.5625,536.4375,36.28,40.82
4.8,1338.5625,307.6875,2144.8125,347.25,1684.125,495.375,1605.5625,537.1875,36.27,40.82
4.9,1338.375,307.6875,2144.8125,347.0625,1684.125,495.375,1605.375,537,36.3,40.82
