time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,2237.4375,420.9375,2954.625,607.3125,2516.4375,1229.625,2816.8125,546.5625,36.78,57.92
0.1,2237.4375,420.9375,2954.8125,607.125,2516.8125,1230,2816.625,546.375,37.07,57.08
0.2,2237.625,420.75,2954.8125,607.3125,2517.1875,1230.375,2816.8125,546.75,37.05,57.06
0.3,2237.8125,420.9375,2954.8125,607.3125,2517.375,1230.75,2816.8125,546.5625,37.04,57.06
0.4,2237.8125,420.9375,2954.8125,607.3125,2517.5625,1231.125,2816.8125,543.5625,37.05,57.01
0.5,2238,420.9375,2954.8125,607.3125,2517.75,1231.3125,2817,544.875,37.07,57.06
0.6,2238.1875,420.9375,2954.8125,607.3125,2517.9375,1231.875,2816.8125,544.6875,37.05,57.05
0.7,2238.375,420.9375,2954.8125,607.125,2518.125,1232.0625,2817,541.6875,37.07,57.02
0.8,2238.375,420.9375,2954.625,607.125,2518.3125,1232.4375,2817,541.3125,37.09,57.05
0.9,2238.375,420.9375,2954.625,606.9375,2518.5,1232.625,2817,541.5,37.07,57.06
1.0,2238.5625,420.9375,2954.625,606.9375,2518.6875,1233,2817.1875,537.9375,37.09,57
1.1,2238.5625,420.9375,2954.8125,606.5625,2518.6875,1233,2816.8125,538.6875,37.05,57.02
1.2,2238.5625,420.9375,2954.8125,606.375,2518.6875,1233.1875,2817,538.875,37.05,57
1.3,2238.5625,420.9375,2954.8125,606.1875,2518.6875,1233.375,2816.8125,534.1875,37.04,57.02
1.4,2238.5625,420.9375,2954.625,606,2518.5,1233.375,2816.8125,534.375,37.05,56.96
1.5,2238.375,420.9375,2954.625,605.8125,2518.5,1233.5625,2816.4375,535.125,37.07,56.95
1.6,2238.375,420.9375,2954.4375,605.25,2518.125,1233.5625,2815.875,533.4375,37.07,56.95
1.7,2238,420.9375,2954.625,605.0625,2517.9375,1233.75,2816.0625,534.375,37.1,56.95
1.8,2238,420.9375,2954.4375,604.875,2517.5625,1233.75,2815.875,533.8125,37.09,56.96
1.9,2237.8125,420.9375,2954.4375,604.5,2517.1875,1233.75,2815.6875,534,37.07,56.95
2.0,2237.625,420.9375,2954.4375,604.3125,2517,1233.75,2815.6875,534.1875,37.07,56.95
2.1,2237.4375,420.9375,2954.4375,603.75,2516.4375,1233.5625,2815.5,534,37.09,56.96
2.2,2237.25,420.9375,2954.4375,603.375,2516.0625,1233.75,2815.875,534.375,37.09,56.91
2.3,2237.0625,420.9375,2954.4375,603,2515.875,1233.75,2816.4375,534.375,37.07,56.97
2.4,2236.875,420.9375,2954.4375,602.625,2515.5,1233.75,2816.4375,534.375,37.09,56.98
2.5,2236.6875,420.9375,2954.4375,602.25,2515.3125,1233.75,2816.8125,534.1875,37.09,56.91
