time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1406.4375,321,2424.9375,338.4375,1551.5625,524.25,1830.1875,535.3125,37.9,43.1
0.1,1406.4375,321,2424.75,338.4375,1551.375,524.25,1830.1875,535.125,37.83,43.22
0.2,1406.4375,320.8125,2424.75,338.4375,1551.5625,524.25,1830,534.75,37.84,43.21
0.3,1406.25,320.8125,2424.75,338.4375,1551.375,524.25,1830.1875,535.3125,37.83,43.19
0.4,1406.25,320.8125,2424.5625,338.4375,1551.375,524.25,1830.1875,534.9375,37.84,43.22
0.5,1406.4375,320.8125,2424.75,338.25,1551.375,524.25,1830.1875,535.3125,37.86,43.21
0.6,1406.25,320.8125,2424.75,338.4375,1551.375,524.25,1830,535.3125,37.83,43.19
0.7,1406.25,321,2424.5625,338.25,1551.375,524.25,1830,535.6875,37.84,43.18
0.8,1406.25,321,2424.5625,338.4375,1551.375,524.25,1830,536.0625,37.87,43.18
0.9,1406.25,321,2424.375,338.4375,1551.375,524.25,1830,536.25,37.84,43.17
1.0,1406.0625,320.8125,2424.5625,338.4375,1551.375,524.25,1830,535.875,37.86,43.24
1.1,1406.0625,321,2424.5625,338.25,1551.375,524.0625,1830,535.6875,37.84,43.19
1.2,1406.0625,321,2424.375,338.4375,1551.375,524.25,1830,535.6875,37.86,43.2
1.3,1406.0625,321,2424.375,338.4375,1551.375,524.25,1830,535.6875,37.84,43.15
1.4,1406.0625,320.8125,2424.375,338.25,1551.375,524.25,1830.1875,535.6875,37.87,43.18
1.5,1406.0625,320.8125,2424.375,338.25,1551.375,524.0625,1830.1875,536.0625,37.83,43.13
1.6,1406.0625,320.8125,2424.1875,338.25,1551.5625,524.25,1830.1875,536.625,37.83,43.18
1.7,1406.0625,320.8125,2424.1875,338.4375,1551.5625,524.25,1830.5625,537,37.86,43.23
1.8,1405.875,321,2424.375,338.25,1551.5625,524.25,1830.375,536.8125,37.86,43.14
1.9,1405.875,320.8125,2424.1875,338.25,1551.5625,524.25,1830.375,537.1875,37.86,43.23
2.0,1405.875,320.8125,2424.1875,338.25,1551.5625,524.25,1830.375,536.8125,37.86,43.14
2.1,1405.875,320.8125,2424.375,338.25,1551.5625,524.25,1830.1875,536.4375,37.86,43.14
2.2,1405.875,320.8125,2424.1875,338.25,1551.75,524.0625,1830.375,537,37.84,43.21
2.3,1405.875,320.8125,2424.1875,338.4375,1551.75,524.0625,1830.1875,536.4375,37.84,43.14
2.4,1405.875,320.8125,2424.1875,338.25,1551.75,524.0625,1830.375,536.8125,37.86,43.17
2.5,1405.875,320.8125,2424.1875,338.25,1551.75,524.0625,1830.1875,536.0625,37.87,43.17
2.6,1405.875,321,2424.1875,338.25,1551.75,524.0625,1830.375,535.6875,37.87,43.17
2.7,1405.875,320.8125,2424.1875,338.25,1551.75,524.0625,1830.375,535.3125,37.86,43.18
2.8,1405.875,320.8125,2424.1875,338.25,1551.75,523.875,1830.1875,535.5,37.87,43.11
2.9,1405.875,320.8125,2424.1875,338.25,1551.75,524.0625,1830.5625,535.3125,37.87,43.14
3.0,1405.875,320.8125,2424,338.25,1551.75,524.0625,1830.1875,535.125,37.86,43.15
3.1,1405.875,320.8125,2424,338.25,1551.75,523.875,1830,535.125,37.87,43.16
3.2,1405.875,320.8125,2424,338.25,1551.75,524.0625,1830,534,37.84,43.15
3.3,1405.6875,320.8125,2424.1875,338.25,1551.75,523.875,1830,534.375,37.87,43.2
3.4,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.8125,534.5625,37.86,43.23
3.5,1405.6875,320.8125,2424.1875,338.25,1551.75,523.875,1829.8125,534,37.89,43.14
3.6,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.8125,532.875,37.86,43.18
3.7,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.8125,533.4375,37.84,43.17
3.8,1405.6875,320.8125,2424,338.25,1551.75,523.875,1830,532.6875,37.84,43.17
3.9,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.8125,532.6875,37.87,43.14
4.0,1405.6875,320.8125,2424,338.25,1551.75,523.875,1830,533.25,37.86,43.15
4.1,1405.6875,320.8125,2424,338.25,1551.9375,523.875,1829.8125,533.8125,37.86,43.12
4.2,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.625,532.875,37.89,43.17
4.3,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.625,533.25,37.87,43.18
4.4,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.625,533.8125,37.84,43.15
4.5,1405.6875,320.8125,2424,338.25,1551.75,523.875,1829.8125,533.4375,37.86,43.17
4.6,1405.6875,320.8125,2423.8125,338.4375,1551.75,523.875,1829.8125,533.625,37.86,43.18
4.7,1405.6875,320.8125,2424,338.25,1551.75,523.875,1830,534,37.86,43.15
4.8,1405.6875,320.8125,2423.8125,338.25,1551.9375,523.875,1829.625,534.5625,37.87,43.2
4.9,1405.6875,320.8125,2423.8125,338.25,1551.75,523.875,1829.8125,534.375,37.86,43.18
5.0,1405.6875,320.625,2424,338.25,1551.75,523.875,1829.8125,534.5625,37.87,43.23
5.1,1405.6875,320.8125,2423.8125,338.25,1551.75,523.875,1829.8125,534.75,37.87,43.14
5.2,1405.6875,320.8125,2424,338.25,1551.75,523.6875,1829.625,534.75,37.87,43.2
5.3,1405.5,320.625,2423.8125,338.25,1551.75,523.6875,1829.625,535.125,37.87,43.16
5.4,1405.5,320.8125,2423.8125,338.25,1551.75,523.6875,1829.625,535.125,37.87,43.14
5.5,1405.6875,320.8125,2424,338.25,1551.5625,523.6875,1829.625,535.5,37.86,43.14
5.6,1405.5,320.8125,2423.8125,338.25,1551.5625,523.6875,1829.625,535.3125,37.87,43.21
