time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1328.4375,354,2338.875,342.1875,1386,544.875,1809.375,539.625,36.32,42.99
0.1,1328.4375,354,2338.875,342.1875,1386.1875,544.875,1809.375,539.625,36.31,43.01
0.2,1328.4375,354,2338.875,342.1875,1386.1875,544.6875,1809,539.0625,36.31,42.96
0.3,1328.4375,354,2338.875,342.1875,1386.1875,544.6875,1808.8125,539.4375,36.3,43.02
0.4,1328.4375,354,2338.875,342.1875,1386.1875,544.6875,1808.4375,539.4375,36.31,42.96
0.5,1328.4375,353.8125,2338.6875,342.1875,1386.1875,544.6875,1808.25,540.375,36.28,43.02
0.6,1328.4375,354,2338.875,342.1875,1386.1875,544.5,1807.875,540.75,36.32,42.96
0.7,1328.4375,354,2338.6875,342.1875,1386.1875,544.5,1807.5,539.0625,36.31,43.01
0.8,1328.4375,354,2338.875,342.1875,1386,544.3125,1807.5,540.75,36.31,42.99
0.9,1328.4375,354,2338.875,342.1875,1386,544.3125,1807.125,540.75,36.31,43.01
1.0,1328.4375,354,2338.6875,342.1875,1385.8125,544.3125,1806.75,540.375,36.31,43.03
1.1,1328.625,354,2338.6875,342.1875,1385.8125,544.125,1806.75,539.625,36.3,43.05
1.2,1328.4375,354,2338.875,342.1875,1385.8125,544.125,1806.5625,540.375,36.31,43.03
1.3,1328.4375,354,2338.875,342.1875,1385.8125,544.125,1806.5625,540,36.31,43.03
1.4,1328.4375,354,2338.875,342.1875,1386.1875,544.6875,1808.625,539.4375,36.32,43.02
1.5,1328.4375,354,2338.875,342.1875,1386.75,544.875,1810.125,539.4375,36.32,42.98
1.6,1328.4375,354,2338.6875,342.1875,1387.125,544.875,1810.6875,540,36.31,43.05
1.7,1328.4375,354,2338.875,342.1875,1387.6875,545.0625,1811.8125,538.6875,36.32,42.94
1.8,1328.4375,354,2338.875,342.1875,1388.25,545.0625,1812.5625,538.125,36.31,43.01
1.9,1328.4375,354,2338.875,342.1875,1388.8125,545.25,1813.5,539.0625,36.32,43.05
2.0,1328.4375,354,2338.875,342.1875,1389.375,545.4375,1814.0625,537.5625,36.31,42.99
2.1,1328.625,354,2338.6875,342.1875,1389.75,545.4375,1814.8125,537.75,36.31,42.98
2.2,1328.4375,354,2338.6875,342.1875,1390.3125,545.25,1814.625,537,36.31,42.98
2.3,1328.4375,354,2338.875,342.1875,1390.5,545.25,1815.1875,535.3125,36.3,42.95
2.4,1328.4375,354,2338.6875,342.1875,1390.875,545.4375,1815.9375,534.9375,36.32,43.04
2.5,1328.4375,354,2338.875,342,1391.25,545.4375,1816.5,535.125,36.31,42.96
2.6,1328.4375,354,2338.875,342.1875,1391.625,545.4375,1816.875,535.125,36.32,42.96
2.7,1328.25,354,2338.6875,342,1392,545.25,1817.25,534.375,36.32,42.99
2.8,1328.4375,354,2338.875,342,1392.375,545.4375,1817.625,534,36.31,42.96
2.9,1328.4375,354,2338.875,342,1392.75,545.4375,1818.375,535.6875,36.32,42.95
3.0,1328.4375,354,2338.875,342,1393.125,545.4375,1818.75,534.375,36.34,43.01
3.1,1328.4375,354,2338.875,342,1393.5,545.25,1819.125,535.3125,36.32,42.95
3.2,1328.4375,354,2338.875,342,1393.875,545.4375,1819.875,534.375,36.34,43.01
3.3,1328.4375,354,2338.875,342,1394.25,545.4375,1820.25,534.75,36.31,42.92
3.4,1328.4375,354,2338.875,342,1394.625,545.4375,1820.8125,534.9375,36.31,42.92
3.5,1328.4375,354,2338.875,342,1395.1875,545.4375,1821.5625,534.75,36.31,42.96
3.6,1328.4375,353.8125,2338.875,342,1395.375,545.4375,1821.9375,534.375,36.32,43.02
3.7,1328.25,354,2338.875,342,1395.9375,545.25,1822.5,536.8125,36.32,42.94
3.8,1328.4375,354,2338.875,342,1396.5,545.25,1823.0625,535.5,36.31,42.98
3.9,1328.4375,354,2338.875,342,1396.6875,545.25,1823.4375,534.9375,36.3,42.99
4.0,1328.25,354,2338.6875,341.8125,1397.25,545.25,1823.8125,536.25,36.3,42.95
4.1,1328.4375,354,2338.6875,341.8125,1397.625,545.25,1824.375,535.6875,36.31,42.92
4.2,1328.25,354,2338.875,341.8125,1398,545.25,1824.75,535.875,36.32,42.92
4.3,1328.25,354,2338.6875,342,1398.375,545.0625,1825.3125,537,36.32,42.95
4.4,1328.25,354,2338.875,342,1398.9375,545.0625,1825.875,536.625,36.31,42.96
4.5,1328.25,354,2338.6875,341.8125,1399.3125,545.0625,1826.0625,536.4375,36.32,42.89
4.6,1328.25,354,2338.6875,341.8125,1399.6875,545.0625,1826.4375,537.375,36.34,42.95
4.7,1328.25,354,2338.6875,342,1400.0625,544.6875,1826.8125,536.625,36.32,42.88
4.8,1328.25,353.8125,2338.6875,341.8125,1400.4375,544.875,1827,537,36.32,42.89
4.9,1328.25,354,2338.6875,342,1400.8125,544.6875,1827.375,537.375,36.32,42.89
5.0,1328.25,354,2338.6875,342,1401.1875,544.6875,1827.75,537.375,36.31,42.9
5.1,1328.25,353.8125,2338.6875,341.8125,1401.75,544.6875,1828.5,537,36.34,42.88
5.2,1328.25,354,2338.5,341.8125,1402.125,544.5,1828.875,537.9375,36.32,42.89
5.3,1328.25,353.8125,2338.6875,342,1402.6875,544.5,1829.25,537.75,36.32,42.92
5.4,1328.0625,353.8125,2338.5,341.8125,1403.0625,544.5,1829.625,537.5625,36.34,42.89
5.5,1328.0625,354,2338.5,341.8125,1403.4375,544.3125,1830,537.9375,36.31,42.83
5.6,1328.0625,353.8125,2338.5,341.8125,1403.8125,544.125,1829.8125,538.5,36.34,42.85
5.7,1328.0625,353.8125,2338.5,341.8125,1404.1875,544.125,1830.1875,537.9375,36.31,42.84
5.8,1328.0625,353.8125,2338.3125,342,1404.375,543.9375,1830.1875,539.25,36.32,42.86
5.9,1328.0625,354,2338.5,341.8125,1404.9375,543.9375,1830.375,537.9375,36.31,42.83
6.0,1328.0625,353.8125,2338.5,341.8125,1405.125,543.75,1830.75,538.3125,36.32,42.82
6.1,1328.0625,353.8125,2338.3125,341.8125,1405.5,543.9375,1831.125,538.6875,36.31,42.84
6.2,1328.0625,353.8125,2338.5,341.8125,1406.0625,543.5625,1831.125,538.6875,36.32,42.82
6.3,1328.0625,354,2338.3125,341.8125,1406.4375,543.5625,1831.3125,539.0625,36.3,42.81
6.4,1328.0625,353.8125,2338.3125,341.8125,1406.8125,543.5625,1831.6875,539.0625,36.32,42.83
6.5,1328.0625,353.8125,2338.3125,341.8125,1407.1875,543.1875,1831.6875,538.125,36.32,42.83
6.6,1328.0625,353.8125,2338.3125,341.8125,1407.375,543.1875,1832.0625,539.25,36.34,42.82
6.7,1328.0625,354,2338.125,341.8125,1407.75,543.1875,1832.25,538.875,36.31,42.77
6.8,1328.0625,353.8125,2338.3125,341.8125,1408.3125,543,1832.4375,539.25,36.3,42.83
6.9,1328.0625,354,2338.125,341.8125,1408.6875,543,1833,538.875,36.34,42.83
7.0,1328.0625,353.8125,2338.125,342,1409.0625,543,1833.375,539.625,36.35,42.86
7.1,1328.0625,353.8125,2338.125,342,1409.625,543,1835.25,538.875,36.32,42.79
7.2,1328.0625,353.8125,2338.125,341.8125,1410.5625,543,1835.8125,539.4375,36.32,42.77
7.3,1328.0625,353.8125,2338.125,341.8125,1411.3125,542.8125,1835.625,539.4375,36.32,42.77
7.4,1328.0625,353.8125,2338.125,341.8125,1411.6875,542.625,1835.8125,539.4375,36.32,42.79
7.5,1328.0625,353.8125,2338.125,341.8125,1412.0625,542.4375,1835.625,540.375,36.31,42.79
7.6,1328.0625,353.8125,2337.9375,341.8125,1412.4375,542.25,1835.25,539.8125,36.31,42.77
7.7,1328.0625,353.8125,2338.125,341.8125,1412.625,542.0625,1834.875,539.4375,36.34,42.83
7.8,1327.875,353.8125,2338.125,341.8125,1412.8125,541.875,1835.0625,540,36.32,42.83
7.9,1328.0625,353.8125,2337.9375,341.8125,1413,541.6875,1834.5,540.375,36.34,42.75
8.0,1328.0625,353.8125,2338.125,341.8125,1413.1875,541.5,1834.3125,540.375,36.32,42.8
8.1,1328.0625,353.8125,2337.9375,341.8125,1413.5625,541.3125,1834.125,540.75,36.31,42.82
8.2,1328.0625,353.8125,2337.9375,341.8125,1413.5625,541.125,1833.5625,540.375,36.31,42.77
8.3,1328.0625,354,2337.9375,341.8125,1413.75,540.9375,1833.5625,540.75,36.3,42.81
8.4,1328.0625,353.8125,2337.9375,341.8125,1414.125,540.9375,1833.375,539.8125,36.31,42.8
8.5,1328.0625,353.8125,2338.125,341.8125,1414.3125,540.75,1833.375,540.1875,36.34,42.8
