time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1539.1875,331.125,2523.75,377.0625,2054.4375,557.25,2085.9375,532.6875,39.24,47.23
0.1,1539,331.125,2523.75,377.25,2054.4375,557.0625,2086.125,532.875,39.02,47.24
0.2,1539,331.125,2523.75,377.0625,2054.4375,557.0625,2085.9375,532.875,39.03,47.29
0.3,1539,331.125,2523.9375,377.0625,2054.4375,557.0625,2085.75,532.125,39.03,47.23
0.4,1539.1875,330.9375,2523.75,377.0625,2054.4375,557.0625,2085.9375,532.875,39.05,47.24
0.5,1539,331.125,2523.9375,377.0625,2054.4375,557.0625,2085.75,533.25,39.03,47.28
0.6,1539,330.9375,2523.75,377.0625,2054.25,557.0625,2086.125,532.875,39.03,47.24
0.7,1539,331.125,2523.75,377.0625,2054.25,557.25,2085.9375,534.1875,39.03,47.23
0.8,1538.8125,330.9375,2523.9375,377.0625,2054.4375,557.0625,2085.75,533.4375,39.05,47.27
0.9,1538.8125,331.125,2523.9375,377.0625,2054.4375,557.25,2086.125,533.0625,39.05,47.27
1.0,1539,330.9375,2523.9375,377.0625,2054.4375,557.25,2085.9375,535.125,39.05,47.22
1.1,1538.8125,331.125,2523.9375,377.0625,2054.4375,557.0625,2086.125,534,39.06,47.24
1.2,1538.8125,331.125,2523.9375,377.0625,2054.25,557.25,2085.9375,533.8125,39.05,47.22
1.3,1539,330.9375,2523.9375,377.0625,2054.4375,557.25,2086.3125,535.5,39.05,47.23
1.4,1539,331.125,2523.9375,376.875,2054.4375,557.25,2086.5,535.125,39.05,47.22
1.5,1539,330.9375,2523.9375,377.0625,2054.4375,557.25,2086.5,534.75,39.05,47.23
1.6,1538.8125,331.125,2523.9375,377.0625,2054.4375,557.25,2086.3125,536.8125,39.07,47.24
1.7,1538.8125,331.125,2523.9375,377.0625,2054.4375,557.25,2086.6875,536.625,39.06,47.22
1.8,1538.8125,330.9375,2523.9375,376.875,2054.4375,557.25,2086.5,534.9375,39.05,47.2
1.9,1539,331.125,2523.9375,376.875,2054.625,557.25,2086.5,536.4375,39.05,47.2
2.0,1538.8125,330.9375,2523.9375,376.875,2054.4375,557.25,2086.5,537.375,39.06,47.19
2.1,1539,330.9375,2523.9375,377.0625,2054.4375,557.25,2086.3125,536.25,39.05,47.23
2.2,1538.8125,331.125,2523.9375,376.875,2054.4375,557.25,2086.3125,539.4375,39.05,47.18
2.3,1538.8125,331.125,2523.75,376.875,2054.25,557.0625,2086.125,537,39.06,47.18
2.4,1538.8125,331.125,2523.9375,376.875,2054.25,557.0625,2086.125,538.125,39.03,47.13
2.5,1538.8125,330.9375,2523.9375,376.875,2054.25,557.0625,2086.125,540.1875,39.07,47.17
2.6,1538.8125,330.9375,2523.9375,376.875,2054.25,557.0625,2085.75,538.875,39.07,47.18
2.7,1538.8125,331.125,2523.9375,376.875,2054.25,557.0625,2085.9375,538.5,39.05,47.19
2.8,1538.8125,331.125,2523.9375,376.875,2054.0625,557.0625,2086.125,539.625,39.06,47.18
2.9,1538.8125,330.9375,2523.9375,376.6875,2054.0625,556.875,2085.75,538.5,39.06,47.19
3.0,1538.8125,330.9375,2523.9375,376.875,2054.0625,557.0625,2085.9375,539.625,39.07,47.18
