time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1588.3125,343.5,2568.375,385.125,2062.5,571.125,2158.6875,535.125,39.24,48.2
0.1,1588.125,343.5,2568.375,385.125,2062.5,571.125,2158.875,534.75,39.17,48.35
0.2,1588.3125,343.5,2568.375,385.125,2062.5,571.125,2158.6875,533.8125,39.16,48.39
0.3,1588.125,343.6875,2568.375,385.125,2062.5,571.125,2159.0625,535.5,39.16,48.34
0.4,1588.3125,343.5,2568.375,385.125,2062.5,570.9375,2159.0625,533.8125,39.16,48.32
0.5,1588.125,343.5,2568.375,385.125,2062.5,571.125,2159.0625,533.25,39.16,48.4
0.6,1588.125,343.5,2568.375,385.125,2062.5,571.125,2159.25,534.9375,39.16,48.35
0.7,1588.125,343.5,2568.375,384.9375,2062.5,571.125,2159.25,533.625,39.16,48.35
0.8,1588.125,343.5,2568.375,385.125,2062.5,571.125,2159.25,532.875,39.16,48.32
0.9,1588.125,343.5,2568.375,385.125,2062.6875,571.125,2159.4375,533.8125,39.16,48.34
1.0,1587.9375,343.5,2568.1875,384.9375,2062.6875,571.125,2159.4375,534.1875,39.16,48.35
1.1,1588.125,343.5,2568.375,384.9375,2062.6875,571.125,2159.4375,533.0625,39.17,48.35
1.2,1587.9375,343.5,2568.375,385.125,2062.6875,571.125,2159.4375,535.125,39.18,48.33
1.3,1587.9375,343.5,2568.1875,384.9375,2062.6875,571.125,2159.8125,533.0625,39.18,48.34
1.4,1587.9375,343.5,2568,384.9375,2062.875,570.9375,2159.8125,532.125,39.17,48.34
1.5,1587.9375,343.5,2568.1875,384.9375,2062.875,571.125,2159.8125,534,39.17,48.3
1.6,1587.9375,343.5,2568.1875,385.125,2062.875,570.9375,2160,532.5,39.17,48.3
1.7,1587.9375,343.5,2568.1875,384.9375,2062.875,570.9375,2160,532.6875,39.17,48.3
1.8,1587.9375,343.5,2568.1875,384.9375,2062.875,570.9375,2159.625,534.5625,39.16,48.24
1.9,1587.75,343.5,2568.1875,384.9375,2062.875,570.9375,2159.625,533.0625,39.18,48.3
2.0,1587.9375,343.5,2568.1875,384.9375,2063.0625,570.9375,2159.8125,531.5625,39.17,48.31
2.1,1587.9375,343.5,2568.1875,384.9375,2063.0625,570.9375,2159.8125,533.625,39.17,48.28
2.2,1587.75,343.5,2568.1875,384.9375,2063.0625,570.9375,2159.8125,533.4375,39.18,48.29
2.3,1587.75,343.5,2568,384.9375,2062.875,570.9375,2159.8125,533.0625,39.16,48.3
2.4,1587.75,343.5,2568,384.9375,2063.0625,570.75,2159.625,534.375,39.17,48.31
2.5,1587.75,343.5,2568,384.9375,2063.0625,570.75,2159.4375,531.9375,39.18,48.26
2.6,1587.75,343.5,2568,384.9375,2062.875,570.75,2159.4375,532.6875,39.17,48.26
2.7,1587.75,343.5,2568,384.9375,2062.6875,570.75,2159.4375,533.0625,39.17,48.26
2.8,1587.5625,343.5,2567.8125,384.9375,2062.6875,570.5625,2159.4375,532.5,39.18,48.27
2.9,1587.5625,343.5,2567.8125,384.9375,2062.6875,570.75,2159.25,532.6875,39.16,48.27
3.0,1587.5625,343.5,2567.8125,384.9375,2062.6875,570.5625,2159.0625,532.125,39.17,48.28
3.1,1587.5625,343.5,2567.8125,384.75,2062.6875,570.5625,2159.25,532.5,39.16,48.26
3.2,1587.375,343.5,2567.625,384.9375,2062.6875,570.5625,2159.0625,531.75,39.17,48.28
3.3,1587.375,343.3125,2567.8125,384.9375,2062.6875,570.375,2158.875,532.125,39.18,48.25
3.4,1587.375,343.5,2567.625,384.75,2062.5,570.375,2158.875,533.4375,39.17,48.24
3.5,1587.375,343.5,2567.8125,384.75,2062.5,570.375,2158.875,532.3125,39.18,48.2
3.6,1587.1875,343.5,2567.625,384.9375,2062.5,570.375,2158.6875,532.5,39.17,48.23
3.7,1587.1875,343.5,2567.625,384.75,2062.5,570.375,2158.6875,532.5,39.18,48.22
3.8,1587.1875,343.5,2567.625,384.75,2062.3125,570.1875,2158.5,533.0625,39.18,48.26
3.9,1587.1875,343.5,2567.625,384.75,2062.3125,570.375,2158.875,532.6875,39.18,48.2
4.0,1587.1875,343.5,2567.4375,384.75,2062.3125,570.1875,2158.5,532.125,39.17,48.19
4.1,1587.1875,343.5,2567.4375,384.75,2062.3125,570.375,2158.6875,532.5,39.17,48.22
4.2,1587.1875,343.5,2567.4375,384.75,2062.3125,570.375,2158.6875,532.125,39.17,48.2
4.3,1587.1875,343.5,2567.25,384.75,2062.3125,570.1875,2158.5,531.9375,39.17,48.19
4.4,1587,343.5,2567.4375,384.5625,2062.3125,570.1875,2158.5,532.6875,39.18,48.22
4.5,1587,343.5,2567.25,384.75,2062.3125,570.1875,2158.5,532.3125,39.18,48.19
4.6,1587,343.5,2567.4375,384.75,2062.3125,570,2158.3125,532.125,39.18,48.19
4.7,1587,343.5,2567.0625,384.75,2062.125,570.1875,2158.5,532.5,39.2,48.18
4.8,1587,343.5,2567.0625,384.5625,2062.125,570,2158.125,532.125,39.18,48.22
4.9,1587,343.5,2567.0625,384.5625,2062.125,570,2158.3125,531.9375,39.18,48.19
5.0,1587,343.3125,2567.0625,384.5625,2062.125,570,2158.5,532.875,39.18,48.19
5.1,1587,343.3125,2567.0625,384.75,2061.9375,570,2158.5,532.3125,39.2,48.14
