time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1380.5625,291,2325.1875,337.125,1781.0625,424.5,1739.4375,539.25,35.75,39.99
0.1,1380.75,291,2325.1875,337.125,1781.0625,424.5,1739.0625,538.875,35.72,39.86
0.2,1380.5625,291,2325.1875,337.125,1781.0625,424.5,1739.25,538.125,35.73,39.87
0.3,1380.5625,291,2325.1875,336.9375,1781.0625,424.5,1739.25,538.875,35.72,39.89
0.4,1380.5625,291,2325.1875,336.9375,1781.0625,424.5,1739.0625,538.875,35.73,39.87
0.5,1380.5625,291,2325,336.9375,1780.875,424.3125,1739.25,538.3125,35.73,39.85
0.6,1380.5625,291,2325.1875,336.9375,1780.875,424.3125,1739.0625,538.875,35.73,39.85
0.7,1380.375,291,2325,336.9375,1780.875,424.3125,1738.875,537.9375,35.75,39.88
0.8,1380.375,291,2325,336.75,1780.875,424.125,1738.875,537,35.72,39.87
0.9,1380.375,291,2325,336.9375,1780.6875,424.125,1738.875,537.1875,35.73,39.85
1.0,1380.1875,291,2325,336.9375,1780.6875,424.125,1738.6875,537.75,35.73,39.85
1.1,1380.375,291,2324.8125,336.9375,1780.6875,424.125,1738.875,536.625,35.75,39.86
1.2,1380.1875,291,2324.8125,336.9375,1780.6875,424.125,1738.875,536.8125,35.73,39.86
1.3,1380.375,291,2324.625,336.9375,1780.6875,424.125,1738.875,537.375,35.75,39.82
1.4,1380.1875,291,2324.625,336.9375,1780.6875,424.125,1738.6875,537.375,35.73,39.83
1.5,1380.375,291,2324.8125,336.9375,1780.6875,424.125,1738.5,538.5,35.75,39.86
1.6,1380.1875,291,2324.625,336.9375,1780.5,424.125,1738.6875,538.5,35.73,39.8
1.7,1380.1875,291,2324.8125,336.75,1780.5,423.9375,1738.6875,537.75,35.72,39.82
1.8,1380.1875,291,2324.8125,336.9375,1780.5,424.125,1738.6875,539.0625,35.73,39.82
1.9,1380.1875,291,2324.625,336.75,1780.5,423.9375,1738.6875,539.4375,35.73,39.77
2.0,1380.1875,291,2324.625,336.75,1780.5,424.125,1738.5,538.6875,35.75,39.8
2.1,1380.1875,291,2324.4375,336.75,1780.5,423.9375,1738.5,539.25,35.73,39.76
