time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,886.125,358.3125,2156.25,297.9375,1001.4375,325.3125,1472.25,530.625,40.66,49.22
0.1,886.125,358.3125,2156.25,297.9375,1001.4375,325.3125,1472.25,530.25,40.58,49.34
0.2,886.125,358.3125,2156.25,297.9375,1001.625,325.3125,1472.4375,529.875,40.57,49.37
0.3,886.125,358.3125,2156.25,297.75,1001.625,325.3125,1472.4375,529.875,40.59,49.33
0.4,886.125,358.3125,2156.4375,297.9375,1001.625,325.3125,1472.25,530.25,40.59,49.39
0.5,886.125,358.3125,2156.25,297.9375,1001.625,325.3125,1472.625,529.875,40.61,49.37
0.6,886.125,358.125,2156.25,297.9375,1001.8125,325.3125,1472.625,529.5,40.59,49.39
0.7,886.125,358.3125,2156.4375,297.9375,1001.8125,325.3125,1472.8125,529.3125,40.58,49.34
0.8,886.125,358.3125,2156.4375,297.9375,1002,325.3125,1472.8125,530.25,40.58,49.36
0.9,886.125,358.125,2156.25,297.9375,1002,325.125,1472.8125,531.75,40.58,49.34
1.0,886.125,358.125,2156.25,297.9375,1002,325.3125,1472.8125,530.8125,40.59,49.32
1.1,886.125,358.125,2156.4375,297.9375,1002.1875,325.3125,1472.8125,529.6875,40.61,49.34
1.2,886.125,358.3125,2156.4375,297.9375,1002.1875,325.3125,1472.8125,533.625,40.61,49.39
1.3,886.125,358.3125,2156.25,297.9375,1002.375,325.3125,1472.8125,532.125,40.62,49.34
1.4,886.125,358.125,2156.25,297.9375,1002.375,325.3125,1472.8125,531.75,40.61,49.36
1.5,886.125,358.3125,2156.25,297.9375,1002.375,325.3125,1472.8125,534.5625,40.61,49.31
1.6,886.125,358.125,2156.25,297.9375,1002.375,325.3125,1472.8125,534.375,40.61,49.39
1.7,886.3125,358.125,2156.4375,297.9375,1002.5625,325.125,1473,533.25,40.61,49.37
1.8,886.3125,358.125,2156.25,297.9375,1002.5625,325.3125,1473,535.5,40.61,49.4
1.9,886.3125,358.3125,2156.25,297.9375,1002.5625,325.125,1473,535.6875,40.61,49.37
2.0,886.3125,358.125,2156.25,297.9375,1002.5625,325.3125,1473.1875,535.3125,40.61,49.37
2.1,886.3125,358.125,2156.4375,297.9375,1002.75,325.3125,1473.1875,538.6875,40.58,49.34
2.2,886.3125,358.3125,2156.4375,297.9375,1002.9375,325.3125,1473.375,538.5,40.62,49.35
2.3,886.3125,358.3125,2156.25,298.125,1002.75,325.3125,1473.375,537,40.59,49.35
2.4,886.3125,358.125,2156.25,297.9375,1002.9375,325.125,1473.375,535.875,40.61,49.4
2.5,886.3125,358.3125,2156.25,297.9375,1003.125,325.3125,1473.375,536.4375,40.65,49.38
2.6,886.125,358.125,2156.4375,297.9375,1003.125,325.3125,1473.375,539.25,40.59,49.41
2.7,886.3125,358.125,2156.25,297.9375,1003.125,325.3125,1473.75,538.875,40.59,49.41
2.8,886.3125,358.125,2156.25,297.9375,1003.3125,325.3125,1473.75,538.125,40.62,49.42
2.9,886.3125,358.3125,2156.25,298.125,1003.3125,325.3125,1473.75,540.9375,40.61,49.37
3.0,886.3125,358.125,2156.25,297.9375,1003.5,325.3125,1473.9375,541.3125,40.61,49.37
3.1,886.125,358.125,2156.25,298.125,1003.6875,325.3125,1473.9375,540.1875,40.61,49.39
3.2,886.125,358.125,2156.25,297.9375,1003.6875,325.3125,1474.125,541.6875,40.61,49.36
3.3,886.125,358.125,2156.25,298.125,1003.6875,325.3125,1473.9375,541.6875,40.61,49.37
3.4,886.125,358.125,2156.25,297.9375,1003.6875,325.3125,1473.9375,541.5,40.61,49.39
3.5,886.3125,358.125,2156.25,298.125,1003.875,325.3125,1473.9375,542.8125,40.61,49.4
3.6,886.125,358.125,2156.4375,297.9375,1003.875,325.3125,1473.75,542.4375,40.62,49.36
3.7,886.125,358.125,2156.25,298.125,1003.875,325.125,1473.75,542.8125,40.62,49.36
3.8,886.125,358.3125,2156.25,298.125,1004.0625,325.125,1473.9375,543.375,40.62,49.39
3.9,886.3125,358.125,2156.25,298.125,1003.875,325.3125,1473.9375,543.375,40.61,49.39
4.0,886.125,358.125,2156.4375,298.125,1003.875,325.3125,1473.75,542.8125,40.61,49.37
4.1,886.3125,358.125,2156.25,298.125,1003.875,325.125,1473.75,543.375,40.61,49.39
4.2,886.125,358.125,2156.25,298.125,1004.0625,325.3125,1473.75,543.5625,40.61,49.41
4.3,886.125,358.125,2156.25,298.125,1004.0625,325.125,1473.5625,542.8125,40.61,49.36
4.4,886.125,358.125,2156.25,298.125,1004.0625,325.125,1473.75,542.4375,40.61,49.39
4.5,886.3125,358.125,2156.25,298.125,1004.0625,325.125,1473.5625,542.4375,40.64,49.36
