time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,2256.1875,341.25,2900.8125,528.75,2393.8125,825,2539.875,537.75,38.32,47.33
0.1,2256,341.25,2900.625,528.5625,2393.8125,825,2539.6875,537.9375,38.24,47.56
0.2,2256.1875,341.4375,2900.8125,528.5625,2394,825,2539.6875,536.8125,38.27,47.54
0.3,2256.375,341.25,2900.8125,528.75,2394,825,2539.875,536.25,38.26,47.57
0.4,2256.1875,341.25,2900.8125,528.75,2394,825,2539.6875,536.8125,38.27,47.55
0.5,2256.375,341.25,2900.8125,528.75,2393.8125,825,2539.6875,538.3125,38.26,47.55
0.6,2256.375,341.25,2900.8125,528.75,2394,825,2539.6875,538.6875,38.3,47.55
0.7,2256.375,341.25,2900.8125,528.75,2394,825,2539.6875,538.5,38.3,47.58
0.8,2256.375,341.25,2900.8125,528.75,2394,825,2539.875,541.3125,38.28,47.58
0.9,2256.375,341.25,2900.625,528.75,2394,825,2539.875,541.3125,38.27,47.58
1.0,2256.1875,341.25,2900.8125,528.75,2394,825.1875,2539.875,541.5,38.28,47.61
1.1,2256.375,341.25,2900.8125,528.5625,2394,825.1875,2539.875,545.0625,38.27,47.56
1.2,2256.375,341.25,2900.8125,528.5625,2394.1875,825.1875,2539.875,544.5,38.28,47.55
1.3,2256.375,341.25,2900.8125,528.75,2394,825.1875,2540.0625,544.5,38.27,47.54
1.4,2256.375,341.25,2901,528.75,2394.1875,825.1875,2539.875,544.5,38.27,47.54
1.5,2256.5625,341.25,2900.8125,528.5625,2394,825.1875,2539.875,544.5,38.28,47.59
1.6,2256.5625,341.25,2900.8125,528.5625,2394.1875,825.1875,2539.875,546.5625,38.27,47.58
1.7,2256.1875,341.25,2901,528.75,2394.1875,825.1875,2540.0625,546.5625,38.27,47.58
1.8,2256.5625,341.25,2901,528.75,2394.1875,825.1875,2539.875,546.375,38.3,47.6
1.9,2256.375,341.25,2901,528.75,2394.1875,825.1875,2540.0625,547.5,38.27,47.61
2.0,2256.5625,341.25,2901,528.75,2394.1875,825.1875,2540.0625,547.3125,38.28,47.56
2.1,2256.5625,341.25,2901,528.9375,2394.1875,825.1875,2539.875,547.3125,38.28,47.61
2.2,2256.5625,341.25,2901,528.9375,2394.1875,825.1875,2540.0625,547.3125,38.3,47.58
2.3,2256.5625,341.25,2901.1875,528.75,2394.1875,825.1875,2539.875,547.5,38.28,47.55
2.4,2256.5625,341.25,2901,528.75,2394.1875,825.375,2540.0625,547.125,38.3,47.57
2.5,2256.5625,341.25,2901.1875,528.75,2394.375,825.1875,2540.0625,545.625,38.3,47.57
2.6,2256.5625,341.25,2901.1875,528.75,2394.375,825.375,2539.875,546.1875,38.28,47.52
2.7,2256.5625,341.25,2901.1875,528.9375,2394.375,825.375,2540.0625,546.375,38.28,47.54
2.8,2256.75,341.25,2901,528.75,2394.375,825.375,2539.875,543.5625,38.28,47.56
2.9,2256.75,341.25,2901.1875,528.75,2394.1875,825.375,2539.875,543.5625,38.3,47.52
3.0,2256.75,341.25,2901.1875,528.9375,2394.375,825.375,2539.875,542.4375,38.28,47.54
3.1,2256.75,341.25,2901.1875,528.75,2394.375,825.375,2540.0625,538.125,38.28,47.55
3.2,2256.75,341.25,2901.1875,528.9375,2394.375,825.375,2540.0625,538.6875,38.28,47.51
3.3,2256.75,341.25,2901.1875,528.75,2394.375,825.375,2539.875,538.5,38.28,47.56
3.4,2256.9375,341.25,2901.375,528.9375,2394.375,825.375,2539.6875,533.25,38.3,47.58
3.5,2256.9375,341.25,2901.1875,528.9375,2394.375,825.375,2539.6875,534.375,38.28,47.56
3.6,2256.9375,341.25,2901.375,528.9375,2394.375,825.375,2539.875,533.8125,38.28,47.58
3.7,2256.9375,341.25,2901.375,528.9375,2394.375,825.375,2539.875,532.5,38.28,47.54
3.8,2257.125,341.25,2901.375,528.9375,2394.375,825.375,2540.0625,532.6875,38.3,47.58
3.9,2257.125,341.25,2901.375,528.9375,2394.375,825.5625,2540.0625,532.875,38.28,47.54
4.0,2256.75,341.25,2901.375,528.9375,2394.375,825.5625,2540.25,533.625,38.28,47.51
4.1,2256.75,341.25,2901.375,528.9375,2394.5625,825.375,2540.0625,533.8125,38.3,47.55
4.2,2256.75,341.25,2901.375,528.75,2394.5625,825.5625,2540.25,533.4375,38.31,47.58
4.3,2256.9375,341.25,2901.5625,528.9375,2394.5625,825.5625,2540.25,532.5,38.3,47.58
4.4,2256.9375,341.25,2901.5625,528.9375,2394.5625,825.5625,2540.25,533.25,38.3,47.52
4.5,2256.9375,341.25,2901.5625,528.75,2394.5625,825.5625,2540.25,534,38.31,47.55
4.6,2257.3125,341.25,2901.5625,528.9375,2394.5625,825.5625,2540.25,534,38.32,47.52
4.7,2257.3125,341.25,2901.75,528.9375,2394.5625,825.5625,2540.25,534,38.27,47.58
4.8,2257.125,341.25,2901.5625,528.9375,2394.5625,825.5625,2540.25,534.5625,38.31,47.54
4.9,2257.3125,341.25,2901.5625,529.125,2394.5625,825.75,2540.25,534.5625,38.3,47.51
5.0,2257.3125,341.25,2901.5625,529.125,2394.5625,825.5625,2540.0625,534.375,38.31,47.57
