time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1048.5,316.875,2239.875,315.375,1290.5625,349.5,1636.6875,529.3125,40.33,48.08
0.1,1048.3125,316.875,2239.875,315.375,1290.75,349.6875,1636.6875,529.3125,40.23,48.2
0.2,1048.3125,316.875,2239.875,315.375,1290.75,349.6875,1636.6875,528.75,40.24,48.2
0.3,1048.3125,316.6875,2239.875,315.375,1290.5625,349.5,1636.5,528.5625,40.26,48.2
0.4,1048.3125,316.875,2240.0625,315.375,1290.5625,349.6875,1636.6875,529.875,40.23,48.19
0.5,1048.3125,316.875,2239.875,315.375,1290.5625,349.5,1636.6875,528.75,40.21,48.23
0.6,1048.3125,316.875,2240.0625,315.375,1290.5625,349.5,1636.6875,529.3125,40.24,48.2
0.7,1048.3125,316.875,2239.875,315.1875,1290.375,349.6875,1636.6875,528.9375,40.23,48.19
0.8,1048.3125,316.875,2240.0625,315.1875,1290.375,349.5,1636.5,528.9375,40.24,48.2
0.9,1048.3125,316.875,2239.875,315.1875,1290.375,349.5,1636.6875,530.25,40.21,48.2
1.0,1048.3125,316.875,2239.875,315.1875,1290.375,349.5,1636.5,529.3125,40.26,48.25
1.1,1048.3125,316.875,2239.875,315.1875,1290.375,349.5,1636.6875,529.6875,40.24,48.19
1.2,1048.3125,316.6875,2239.875,315.1875,1290.1875,349.3125,1636.6875,529.3125,40.26,48.22
1.3,1048.125,316.875,2239.875,315.1875,1290.375,349.3125,1636.6875,529.3125,40.21,48.16
1.4,1048.125,316.6875,2239.875,315.1875,1290.1875,349.3125,1636.875,529.6875,40.23,48.19
1.5,1048.125,316.875,2240.0625,315,1290.1875,349.3125,1636.875,529.5,40.23,48.22
1.6,1048.125,316.875,2239.875,315,1290.1875,349.3125,1636.875,529.6875,40.24,48.18
1.7,1048.125,316.875,2239.875,315,1290.1875,349.3125,1636.875,529.6875,40.24,48.19
1.8,1048.125,316.875,2239.875,315,1290.375,349.3125,1636.875,529.6875,40.24,48.2
1.9,1048.125,316.875,2239.875,315,1290.375,349.125,1636.875,529.3125,40.24,48.16
2.0,1047.9375,316.875,2239.875,315,1290.1875,349.125,1636.875,529.3125,40.23,48.17
2.1,1048.125,316.6875,2239.875,315,1290.1875,349.125,1637.0625,528.5625,40.24,48.18
2.2,1048.125,316.875,2239.875,315,1290.1875,348.9375,1636.875,530.0625,40.24,48.18
2.3,1047.9375,316.875,2239.875,315,1290.1875,348.9375,1636.6875,529.5,40.24,48.18
2.4,1047.9375,316.6875,2239.875,315,1290,348.9375,1636.6875,529.125,40.23,48.16
2.5,1047.9375,316.6875,2239.875,315,1290.1875,348.9375,1636.6875,529.125,40.27,48.18
2.6,1047.9375,316.6875,2239.875,315,1290,348.9375,1636.6875,528.75,40.26,48.15
2.7,1047.75,316.875,2239.875,315,1290.1875,348.9375,1636.875,529.6875,40.23,48.22
2.8,1047.75,316.875,2239.875,315,1290.1875,348.75,1636.875,529.875,40.26,48.17
2.9,1047.9375,316.6875,2239.875,315,1290.1875,348.75,1636.6875,529.6875,40.23,48.17
3.0,1047.9375,316.6875,2239.875,315,1290.1875,348.75,1636.875,529.5,40.26,48.15
3.1,1047.9375,316.875,2239.875,315,1290.1875,348.75,1636.875,529.3125,40.26,48.2
3.2,1047.9375,316.6875,2239.875,315,1290,348.75,1637.25,529.5,40.24,48.18
3.3,1047.9375,316.6875,2239.875,315,1290.1875,348.5625,1637.0625,529.3125,40.24,48.19
3.4,1047.9375,316.6875,2239.875,315,1290.1875,348.5625,1637.0625,528.75,40.24,48.14
3.5,1047.9375,316.6875,2239.6875,315,1290.1875,348.75,1637.0625,528.75,40.24,48.2
3.6,1047.9375,316.6875,2239.6875,315,1290.1875,348.75,1637.0625,529.3125,40.24,48.14
3.7,1047.9375,316.6875,2239.6875,315.1875,1290.1875,348.5625,1637.25,529.5,40.24,48.16
3.8,1047.9375,316.6875,2239.6875,315,1290.1875,348.5625,1637.0625,529.3125,40.26,48.18
3.9,1047.9375,316.875,2239.6875,315,1290.1875,348.5625,1637.0625,529.125,40.26,48.18
4.0,1047.9375,316.6875,2239.6875,315,1290.1875,348.5625,1636.875,529.875,40.26,48.17
4.1,1047.9375,316.6875,2239.875,315,1290.1875,348.5625,1637.0625,530.25,40.24,48.18
4.2,1047.9375,316.6875,2239.6875,315.1875,1290.1875,348.5625,1636.875,530.25,40.23,48.15
4.3,1047.75,316.6875,2239.875,315.1875,1290.1875,348.5625,1636.875,530.0625,40.26,48.23
4.4,1047.75,316.6875,2239.6875,315.1875,1290.1875,348.5625,1636.875,529.6875,40.24,48.16
4.5,1047.9375,316.6875,2239.875,315.1875,1290.1875,348.5625,1636.6875,530.25,40.23,48.19
4.6,1047.9375,316.6875,2239.6875,315.1875,1290.1875,348.5625,1637.0625,529.875,40.23,48.19
4.7,1047.9375,316.6875,2239.6875,315.1875,1290.1875,348.75,1637.0625,528.9375,40.24,48.18
4.8,1047.9375,316.6875,2239.6875,315.1875,1290.375,348.5625,1636.6875,529.3125,40.26,48.15
4.9,1047.9375,316.6875,2239.875,315.1875,1290.1875,348.5625,1636.6875,529.5,40.26,48.17
5.0,1047.9375,316.6875,2239.875,315.375,1290.1875,348.5625,1636.5,528.9375,40.23,48.13
5.1,1048.125,316.6875,2239.875,315.375,1290.1875,348.5625,1636.6875,529.5,40.23,48.13
5.2,1048.125,316.6875,2239.6875,315.1875,1290.1875,348.75,1636.875,528.9375,40.27,48.17
5.3,1048.125,316.6875,2239.6875,315.375,1290.1875,348.5625,1636.5,530.25,40.24,48.14
5.4,1048.125,316.6875,2239.875,315.375,1290.1875,348.75,1636.5,529.5,40.23,48.17
