time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,899.0625,349.6875,2180.8125,300.9375,660.9375,478.5,1727.625,528.1875,40.33,50.49
0.1,898.875,349.6875,2180.8125,300.9375,660.9375,478.5,1727.8125,527.0625,40.27,50.7
0.2,899.0625,349.6875,2180.8125,300.9375,660.9375,478.5,1728,526.875,40.31,50.7
0.3,899.0625,349.6875,2180.8125,300.9375,660.9375,478.5,1727.625,527.625,40.27,50.67
0.4,899.0625,349.6875,2180.8125,300.9375,660.75,478.5,1727.25,526.5,40.27,50.68
0.5,899.0625,349.6875,2180.625,300.9375,660.75,478.5,1727.25,528.1875,40.28,50.71
0.6,899.0625,349.5,2180.625,300.75,660.5625,478.3125,1727.25,526.6875,40.28,50.71
0.7,898.875,349.6875,2180.625,300.9375,660.5625,478.3125,1727.4375,526.6875,40.27,50.71
0.8,898.875,349.6875,2180.625,300.9375,660.5625,478.5,1727.625,527.625,40.27,50.67
0.9,899.0625,349.6875,2180.625,300.9375,660.5625,478.5,1728,527.4375,40.28,50.69
1.0,899.0625,349.6875,2180.625,300.75,660.75,478.6875,1728.5625,526.875,40.3,50.7
1.1,898.875,349.6875,2180.8125,300.9375,660.75,478.6875,1728.9375,528.1875,40.28,50.69
1.2,898.875,349.6875,2180.4375,300.9375,660.9375,478.875,1729.3125,527.4375,40.26,50.71
1.3,898.875,349.6875,2180.625,300.9375,660.9375,478.875,1729.5,527.25,40.31,50.72
1.4,898.875,349.6875,2180.4375,300.75,660.9375,478.875,1729.6875,527.625,40.3,50.69
1.5,898.875,349.6875,2180.4375,300.75,660.9375,478.875,1729.6875,527.4375,40.27,50.67
1.6,898.875,349.6875,2180.625,300.9375,660.9375,478.875,1729.3125,527.625,40.28,50.67
1.7,898.875,349.6875,2180.625,300.75,660.9375,478.6875,1729.125,527.25,40.3,50.62
1.8,898.875,349.6875,2180.4375,300.75,660.75,478.5,1728.5625,527.4375,40.28,50.7
1.9,898.875,349.6875,2180.625,300.75,660.75,478.6875,1728.375,526.875,40.28,50.66
2.0,898.875,349.6875,2180.625,300.75,660.5625,478.5,1728.375,527.8125,40.3,50.73
2.1,898.875,349.6875,2180.625,300.75,660.5625,478.6875,1728.375,527.25,40.28,50.7
2.2,898.6875,349.6875,2180.4375,300.75,660.5625,478.6875,1728.375,528,40.27,50.67
2.3,898.875,349.6875,2180.4375,300.9375,660.5625,478.6875,1728.375,527.0625,40.3,50.7
2.4,898.875,349.6875,2180.4375,300.9375,660.5625,478.6875,1728.375,527.25,40.28,50.7
2.5,898.875,349.6875,2180.4375,300.9375,660.5625,478.6875,1728.375,528.375,40.27,50.66
2.6,898.6875,349.6875,2180.4375,300.75,660.375,478.5,1728,526.875,40.31,50.66
2.7,898.875,349.6875,2180.4375,300.75,660.375,478.5,1727.625,527.625,40.3,50.66
2.8,898.6875,349.5,2180.4375,300.75,660.1875,478.5,1727.4375,528.1875,40.3,50.71
2.9,898.6875,349.6875,2180.4375,300.9375,660.1875,478.5,1727.8125,527.25,40.28,50.67
3.0,898.6875,349.6875,2180.4375,300.9375,660.1875,478.5,1728,528,40.28,50.63
3.1,898.6875,349.6875,2180.4375,300.9375,660.1875,478.6875,1728.375,527.625,40.3,50.67
3.2,898.6875,349.6875,2180.4375,300.75,660.375,478.6875,1728.75,527.25,40.31,50.69
3.3,898.6875,349.5,2180.25,300.75,660.375,478.6875,1729.125,527.25,40.31,50.73
3.4,898.6875,349.5,2180.25,300.75,660.5625,478.875,1729.5,528.1875,40.28,50.67
3.5,898.6875,349.6875,2180.4375,300.75,660.5625,478.875,1729.875,527.8125,40.3,50.67
3.6,898.6875,349.6875,2180.4375,300.9375,660.5625,479.0625,1730.25,528.5625,40.3,50.69
3.7,898.6875,349.6875,2180.4375,300.9375,660.75,479.0625,1730.4375,528,40.3,50.67
3.8,898.875,349.6875,2180.4375,300.75,660.9375,479.0625,1730.4375,527.8125,40.31,50.64
3.9,898.6875,349.5,2180.4375,300.9375,660.9375,479.0625,1730.8125,528.1875,40.28,50.67
4.0,898.6875,349.6875,2180.4375,300.9375,660.9375,479.0625,1731,528.75,40.28,50.69
4.1,898.6875,349.6875,2180.4375,300.9375,661.125,479.0625,1731.375,528.375,40.28,50.69
4.2,898.875,349.5,2180.4375,300.9375,661.125,479.25,1731.9375,528,40.28,50.63
4.3,898.6875,349.6875,2180.4375,300.9375,661.3125,479.25,1731.9375,528.5625,40.31,50.66
4.4,898.6875,349.6875,2180.4375,300.9375,661.3125,479.25,1732.125,528.375,40.3,50.66
4.5,898.6875,349.5,2180.4375,300.9375,661.5,479.4375,1732.5,527.625,40.31,50.7
4.6,898.6875,349.6875,2180.4375,300.9375,661.5,479.4375,1732.5,527.625,40.3,50.69
4.7,898.6875,349.6875,2180.4375,300.9375,661.6875,479.4375,1732.6875,528.5625,40.3,50.66
4.8,898.6875,349.6875,2180.4375,300.9375,661.6875,479.4375,1733.0625,529.6875,40.3,50.65
4.9,898.875,349.6875,2180.25,300.9375,661.6875,479.4375,1733.25,528.9375,40.3,50.67
5.0,898.6875,349.5,2180.4375,300.9375,661.875,479.625,1733.4375,528.9375,40.3,50.67
5.1,898.875,349.6875,2180.4375,300.9375,661.875,479.625,1733.625,530.0625,40.28,50.69
5.2,898.875,349.6875,2180.4375,300.9375,661.875,479.625,1734,528.75,40.3,50.66
5.3,898.875,349.6875,2180.4375,300.9375,662.0625,479.625,1734.5625,528.9375,40.3,50.66
