time(s),TGS 822,TGS 2612,TGS 2620,TGS 832,TGS 826 ,TGS 2603,TGS 2600,TGS 813,Temp,Humid
0.0,1431.9375,271.5,2358.75,350.25,1967.8125,711.9375,1761.5625,537.375,35.62,41.5
0.1,1431.9375,271.5,2358.75,350.25,1967.8125,711.75,1761.375,538.6875,35.75,40.94
0.2,1431.9375,271.5,2358.5625,350.25,1967.8125,711.75,1761.1875,538.3125,35.76,40.92
0.3,1431.75,271.5,2358.375,350.25,1967.625,711.5625,1761,538.3125,35.73,40.96
0.4,1431.75,271.5,2358.5625,350.25,1967.625,711.5625,1761,537.375,35.76,40.97
0.5,1431.75,271.5,2358.5625,350.25,1967.4375,711.5625,1761,536.8125,35.76,40.94
0.6,1431.75,271.5,2358.375,350.25,1967.4375,711.375,1760.8125,538.125,35.75,40.97
0.7,1431.75,271.3125,2358.5625,350.25,1967.4375,711.375,1761,536.8125,35.79,40.97
0.8,1431.75,271.3125,2358.375,350.25,1967.4375,711.1875,1760.8125,538.5,35.76,40.92
0.9,1431.5625,271.3125,2358.375,350.25,1967.25,711.1875,1761,538.5,35.75,40.97
1.0,1431.5625,271.5,2358.375,350.25,1967.4375,711.1875,1761,537.375,35.76,40.92
1.1,1431.5625,271.5,2358.375,350.25,1967.4375,711,1761.1875,537.75,35.77,40.91
1.2,1431.5625,271.5,2358.375,350.25,1967.4375,711,1760.8125,537.9375,35.76,40.95
1.3,1431.375,271.5,2358.375,350.25,1967.25,711,1761.1875,537.5625,35.76,40.95
1.4,1431.375,271.5,2358.375,350.0625,1967.4375,710.8125,1761.1875,537,35.76,40.91
1.5,1431.375,271.5,2358.1875,350.0625,1967.25,710.8125,1761,537.375,35.79,40.99
1.6,1431.1875,271.5,2358.1875,350.25,1967.25,710.625,1761.1875,538.3125,35.77,40.96
1.7,1431.375,271.5,2358.1875,350.25,1967.25,710.625,1761,537.75,35.77,40.93
1.8,1431.375,271.5,2358.1875,350.25,1967.25,710.625,1761,538.125,35.77,40.9
1.9,1431.375,271.3125,2358,350.25,1967.25,710.4375,1761,538.5,35.79,40.91
2.0,1431.1875,271.5,2358,350.0625,1967.0625,710.4375,1761,537.1875,35.75,40.88
2.1,1431.1875,271.3125,2358,350.25,1967.0625,710.25,1761,537.9375,35.76,40.91
2.2,1431,271.5,2358,350.25,1967.25,710.25,1761,537.9375,35.76,40.88
2.3,1431,271.5,2358,350.0625,1967.0625,710.25,1761,538.125,35.79,40.9
2.4,1431,271.5,2357.8125,350.0625,1967.0625,710.0625,1761,538.5,35.79,40.91
2.5,1431,271.5,2357.8125,350.0625,1967.0625,709.875,1761,538.3125,35.76,40.91
2.6,1431,271.5,2357.8125,350.0625,1967.0625,709.875,1761.1875,539.0625,35.76,40.9
2.7,1431,271.5,2357.8125,350.0625,1967.0625,709.6875,1761,538.3125,35.76,40.92
2.8,1430.8125,271.5,2357.8125,350.0625,1966.875,709.6875,1760.8125,539.8125,35.73,40.94
2.9,1430.8125,271.5,2357.8125,350.0625,1966.875,709.6875,1760.8125,539.4375,35.75,40.92
3.0,1430.8125,271.5,2357.625,350.0625,1966.6875,709.5,1760.8125,539.25,35.76,40.88
3.1,1430.8125,271.5,2357.625,350.0625,1966.6875,709.5,1760.8125,539.0625,35.77,40.88
3.2,1430.625,271.5,2357.4375,350.0625,1966.5,709.3125,1760.625,539.4375,35.75,40.92
3.3,1430.625,271.5,2357.625,350.0625,1966.5,709.3125,1760.8125,539.625,35.75,40.85
3.4,1430.625,271.5,2357.625,350.0625,1966.5,709.125,1760.625,539.4375,35.75,40.91
3.5,1430.625,271.5,2357.4375,349.875,1966.5,708.9375,1760.625,539.25,35.76,40.9
3.6,1430.625,271.5,2357.4375,350.0625,1966.5,708.9375,1760.625,539.25,35.77,40.9
3.7,1430.625,271.3125,2357.4375,350.0625,1966.5,708.9375,1760.8125,540,35.79,40.89
3.8,1430.4375,271.5,2357.4375,350.0625,1966.5,708.9375,1760.8125,539.8125,35.76,40.87
3.9,1430.4375,271.5,2357.25,350.0625,1966.5,708.75,1760.8125,539.8125,35.76,40.9
4.0,1430.4375,271.3125,2357.25,350.0625,1966.5,708.5625,1760.8125,540.1875,35.75,40.86
4.1,1430.25,271.3125,2357.0625,349.875,1966.5,708.75,1760.625,539.8125,35.77,40.84
4.2,1430.25,271.3125,2357.0625,350.0625,1966.5,708.5625,1760.625,539.8125,35.75,40.92
4.3,1430.25,271.3125,2357.0625,350.0625,1966.3125,708.5625,1760.625,539.4375,35.79,40.85
4.4,1430.25,271.3125,2356.875,350.0625,1966.3125,708.375,1760.8125,539.4375,35.77,40.85
4.5,1430.0625,271.5,2357.0625,350.0625,1966.3125,708.1875,1760.4375,539.8125,35.79,40.87
4.6,1430.25,271.5,2356.875,350.0625,1966.3125,708.1875,1760.4375,539.8125,35.79,40.87
4.7,1430.0625,271.5,2357.0625,350.0625,1966.3125,708,1760.4375,538.875,35.76,40.87
4.8,1430.0625,271.3125,2356.875,350.0625,1966.125,708,1760.4375,539.8125,35.76,40.81
4.9,1430.0625,271.3125,2356.875,349.875,1966.125,708,1760.25,538.875,35.77,40.85
5.0,1430.0625,271.5,2357.0625,349.875,1966.125,707.8125,1760.25,539.8125,35.79,40.84
5.1,1429.875,271.5,2356.875,350.0625,1966.125,707.8125,1760.25,539.4375,35.77,40.87
5.2,1429.875,271.5,2356.875,349.875,1966.125,707.8125,1760.25,539.0625,35.79,40.85
5.3,1429.875,271.3125,2356.6875,350.0625,1966.125,707.8125,1760.0625,539.4375,35.79,40.85
5.4,1429.875,271.3125,2356.6875,349.875,1965.9375,707.625,1760.25,539.8125,35.76,40.88
5.5,1429.875,271.3125,2356.6875,349.875,1966.125,707.625,1760.0625,539.4375,35.77,40.84
5.6,1429.875,271.3125,2356.6875,350.0625,1965.9375,707.625,1760.0625,539.4375,35.79,40.83
5.7,1429.6875,271.5,2356.5,349.875,1965.9375,707.4375,1760.0625,540.1875,35.79,40.83
5.8,1429.6875,271.3125,2356.5,349.875,1965.9375,707.4375,1760.0625,540.1875,35.77,40.84
5.9,1429.6875,271.3125,2356.6875,349.875,1965.9375,707.25,1759.6875,539.8125,35.79,40.89
6.0,1429.6875,271.3125,2356.5,349.875,1965.75,707.25,1759.875,539.8125,35.79,40.78
6.1,1429.5,271.5,2356.5,349.875,1965.75,707.0625,1759.6875,540.75,35.77,40.81
6.2,1429.6875,271.5,2356.5,349.875,1965.75,707.0625,1759.875,540.75,35.8,40.8
6.3,1429.5,271.5,2356.5,349.875,1965.75,707.0625,1759.875,540.75,35.77,40.84
6.4,1429.5,271.3125,2356.3125,349.875,1965.75,707.0625,1759.6875,541.125,35.77,40.87
6.5,1429.5,271.5,2356.3125,350.0625,1965.75,706.875,1759.6875,541.125,35.76,40.79
6.6,1429.125,271.3125,2356.3125,350.0625,1965.75,706.875,1759.6875,541.6875,35.79,40.81
6.7,1429.3125,271.3125,2356.125,349.875,1965.75,706.875,1759.875,541.6875,35.77,40.82
6.8,1429.3125,271.3125,2356.125,349.875,1965.75,706.6875,1759.6875,541.125,35.79,40.84
6.9,1429.125,271.3125,2355.9375,349.875,1965.75,706.6875,1759.5,542.25,35.76,40.81
7.0,1429.125,271.5,2355.9375,349.875,1965.75,706.6875,1759.6875,541.6875,35.79,40.81
7.1,1429.125,271.3125,2355.9375,349.6875,1965.75,706.5,1759.6875,541.6875,35.77,40.85
7.2,1429.125,271.3125,2355.9375,349.6875,1965.75,706.5,1759.875,541.6875,35.79,40.83
7.3,1429.125,271.5,2355.9375,349.875,1965.75,706.5,1759.875,542.25,35.8,40.9
7.4,1429.125,271.3125,2355.9375,349.875,1965.75,706.3125,1759.6875,542.4375,35.77,40.81
7.5,1428.9375,271.5,2355.9375,349.875,1965.5625,706.3125,1759.3125,542.4375,35.77,40.75
7.6,1428.9375,271.3125,2355.9375,349.6875,1965.75,706.3125,1759.5,541.6875,35.77,40.82
7.7,1428.75,271.5,2355.9375,349.6875,1965.5625,706.125,1759.6875,541.6875,35.77,40.79
7.8,1428.75,271.3125,2355.9375,349.875,1965.75,706.125,1759.3125,541.3125,35.77,40.78
7.9,1428.75,271.5,2355.75,349.6875,1965.5625,705.9375,1759.5,541.6875,35.79,40.81
8.0,1428.75,271.3125,2355.75,349.875,1965.5625,705.75,1759.125,541.6875,35.79,40.81
8.1,1428.5625,271.3125,2355.5625,349.6875,1965.5625,705.9375,1759.5,542.0625,35.8,40.74
8.2,1428.5625,271.3125,2355.75,349.6875,1965.375,705.75,1759.125,541.6875,35.79,40.79
8.3,1428.5625,271.3125,2355.5625,349.6875,1965.5625,705.75,1759.6875,542.0625,35.79,40.77
8.4,1428.5625,271.3125,2355.5625,349.5,1965.5625,705.75,1759.3125,542.25,35.76,40.79
8.5,1428.375,271.3125,2355.75,349.6875,1965.5625,705.5625,1759.5,541.6875,35.77,40.79
8.6,1428.375,271.3125,2355.5625,349.6875,1965.5625,705.5625,1759.5,542.0625,35.79,40.79
